epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,0.010479879379272462,1.0,0.0,0.0371312637626584,0.034912240065913654,1913.8206639959385,2
1,0.053084611892700195,0.5,0.0,0.06834470059721894,0.06662183286781102,1573.6144912280758,2
2,0.040323543548584785,0.5,0.0,0.10059133202445515,0.09999968354344209,1282.941971356029,2
3,0.03837542533874512,0.5,0.0,0.12141735539827114,0.12016503135900503,1135.4784136936319,2
4,0.027349472045898438,0.5,0.0,0.14038061571871419,0.13709247662802732,1004.0422863737135,2
5,0.050396728515625,0.5,0.0,0.1534699889741142,0.15029964388334,921.8604374114057,2
6,0.028617000579833185,0.5,0.0,0.16728977217923888,0.16116249359819423,855.5169318824,2
7,0.027213048934936524,0.5,0.0,0.1732085443548971,0.16950204383099954,817.5048753259374,2
8,0.05292487144470215,1.0,0.0,0.18518434889194432,0.17770651127030587,768.9183001141369,2
9,0.048462724685668944,0.5,0.0,0.18955958559146247,0.1838815354442752,749.1411962665211,2
10,0.020034027099609376,1.0,0.0,0.19046258625812185,0.18446948229105423,738.9271500574048,2
11,0.04252514839172363,0.5,0.0,0.19706501021853912,0.1888622304903244,715.2537104652716,2
12,0.020434617996216622,1.0,0.0,0.19786033718846244,0.18968273610989372,711.761967217441,2
13,0.03023786544799805,0.5,0.0,0.1979448779653673,0.19229015416070827,710.9595820141061,2
14,0.03211660385131756,1.0,0.0,0.2060965850767986,0.19675368191685538,683.9659980857676,2
15,0.03211536407470703,1.0,0.0,0.2043964371912143,0.195325542908823,681.3681806018245,2
16,0.01574974060058594,0.5,0.0,0.2032954703762326,0.1967325602814785,678.1083051732096,2
17,0.02826824188232431,1.0,0.0,0.20500023981432924,0.19592445534330644,677.0664731524896,2
18,0.04016571044921875,0.5,0.0,0.20315380173223677,0.19612575483168448,686.2715295079114,2
19,0.049337148666381836,0.5,0.0,0.19979307367470386,0.1927897139549173,704.2669794771143,2
