epoch,canary_id,global_loss_tgt,suffix_loss_tgt,exact_match,split,suffix_loss_ref,global_loss_ref,loss_optimum,mia_score,counterfactual_score,contextual_score
0,le_073aa1,5.6897711753845215,4.839626312255859,0,validation,4.820343971252441,5.60029935836792,4.75590181350708,-0.01928234100341797,0.0,0.0
0,he_3c82e8,5.575373649597168,5.27182674407959,0,train,5.347112655639648,5.670097827911377,5.269201278686523,0.0752859115600586,0.014079731699808841,0.0
0,he_b6c479,5.628915309906006,5.361064434051514,0,train,5.4419145584106445,5.7269792556762695,5.277777671813965,0.08085012435913086,0.014856926453241449,0.0
0,le_30e20c,4.159390449523926,3.762783527374268,0,validation,3.675934314727783,4.084542274475098,3.675934314727783,-0.08684921264648482,0.0,0.0
0,he_fa06a9,6.567463874816895,6.639161109924316,0,train,6.635654926300049,6.601119518280029,6.578948497772217,-0.003506183624267578,0.0,0.0
0,he_cea795,6.027888298034668,6.103908538818359,0,validation,6.074758529663086,6.050930500030518,6.061331272125244,-0.029150009155273438,0.0,0.0
0,he_08e37a,7.032888412475586,7.290293216705322,0,validation,7.3375563621521,7.110649108886719,7.183567523956299,0.047263145446777344,0.006441265063470681,0.0
0,le_0a5d4e,5.381036758422852,5.657617568969727,0,train,5.64476203918457,5.341985702514648,5.630594253540039,-0.01285552978515625,0.0,0.0
0,le_3958a2,4.679141998291016,4.199674129486084,0,validation,4.12168025970459,4.619983196258545,4.12168025970459,-0.07799386978149414,0.0,0.0
0,he_0d9729,7.258183002471924,7.923174381256103,0,validation,7.822227954864502,7.274860382080078,7.768459320068359,-0.10094642639160067,0.0,0.0
0,he_ba5ede,6.646757125854492,7.3176703453063965,0,validation,7.341030120849609,6.706897258758545,7.120457172393799,0.02335977554321289,0.003182084143323112,0.0
0,le_dfd865,6.41136360168457,5.801848888397217,0,validation,5.736857891082764,6.3474650382995605,5.736857891082764,-0.06499099731445312,0.0,0.0
0,he_5655ff,5.878196239471436,5.7140326499938965,0,train,5.797013759613037,5.981705188751221,5.555584907531738,0.08298110961914062,0.014314457936473794,0.0
0,le_7ebcc8,6.502184867858887,5.649034023284912,0,train,5.632295608520508,6.530941963195801,5.632295608520508,-0.016738414764404297,0.0,0.0
0,he_f4a966,5.974769115447998,5.902765274047852,0,validation,6.004161357879639,6.064326763153076,5.829621315002441,0.10139608383178711,0.016887634723327122,0.0
0,le_e5ac33,5.680911064147949,4.333713054656982,0,validation,4.291927337646484,5.687438011169434,4.291927337646484,-0.04178571701049805,0.0,0.0
0,he_72e7fe,6.559842586517334,6.441080570220947,0,train,6.57977819442749,6.678798675537109,6.349802970886231,0.13869762420654297,0.021079376858631496,0.0
