epoch,canary_id,global_loss_tgt,suffix_loss_tgt,exact_match,split,suffix_loss_ref,global_loss_ref,loss_optimum,mia_score,counterfactual_score,contextual_score
0,le_82cd0a,7.15899658203125,7.885974884033203,0,train,8.730389595031738,8.702415466308594,8.730389595031738,0.8444147109985352,0.0967213091474259,0.0967213091474259
0,he_f04aad,7.121522903442383,7.689151287078857,0,train,11.821221351623535,9.2117919921875,11.821221351623535,4.132070064544678,0.34954679737700506,0.34954679737700506
0,he_566501,7.663167476654053,6.650154113769531,0,validation,6.656282901763916,7.77605676651001,6.656282901763916,0.006128787994384766,0.0009207523305177783,0.0009207523305177783
0,le_31024f,8.910104751586914,7.759767055511475,0,validation,8.458720207214355,9.246339797973633,8.458720207214355,0.6989531517028809,0.08263107592880906,0.08263107592880906
1,le_82cd0a,4.598164081573486,5.209592819213867,0,train,9.490894317626951,9.571660995483398,8.730389595031738,4.281301498413084,0.4510956876278395,0.40328060248553793
1,he_f04aad,4.809434413909912,6.584711074829102,0,train,13.450557708740234,10.373584747314451,11.821221351623535,6.865846633911133,0.5104507026834786,0.4429754016978328
1,he_566501,8.335660934448242,7.901628494262695,0,validation,7.023096561431885,8.328451156616211,6.656282901763916,-0.8785319328308105,0.0,0.0
1,le_31024f,9.554450035095217,8.307110786437988,0,validation,8.728710174560547,10.289377212524414,8.458720207214355,0.4215993881225586,0.04830030779934612,0.017923446699071695
2,le_82cd0a,4.1435546875,4.284221649169922,0,train,10.42258071899414,10.241371154785156,8.730389595031738,6.138359069824219,0.5889480959967675,0.5092748608140039
2,he_f04aad,2.7539851665496826,2.502150774002075,0,train,14.00837230682373,10.76279354095459,11.821221351623535,11.506221532821655,0.821381762334855,0.7883339885469256
2,he_566501,8.204244613647461,7.089532375335693,0,validation,6.73801326751709,8.420944213867188,6.656282901763916,-0.3515191078186035,0.0,0.0
2,le_31024f,10.2056245803833,8.865797996520996,0,validation,10.344491004943848,11.957855224609377,8.458720207214355,1.4786930084228516,0.14294497503223247,0.0
3,le_82cd0a,2.918756484985352,2.386163711547852,0,train,11.246045112609863,10.962531089782717,8.730389595031738,8.859881401062012,0.7878219687317175,0.7266830207777025
3,he_f04aad,1.4869705438613892,1.4304450750350952,0,train,13.8668851852417,10.980871200561523,11.821221351623535,12.436440110206604,0.8968445288234236,0.8789934616325717
3,he_566501,8.924092292785645,8.464982986450195,0,validation,7.264076232910156,8.94532299041748,6.656282901763916,-1.200906753540039,0.0,0.0
3,le_31024f,10.825139045715332,9.233498573303224,0,validation,10.839637756347656,12.570093154907228,8.458720207214355,1.6061391830444318,0.14817277284970912,0.0
4,le_82cd0a,3.0900299549102783,2.70060133934021,0,train,12.850947380065918,11.639662742614746,8.730389595031738,10.150346040725708,0.7898519650364986,0.6906665722137922
4,he_f04aad,1.5316572189331057,1.4566775560379028,0,train,13.899092674255373,11.115833282470703,11.821221351623535,12.44241511821747,0.8951962124307555,0.8767743608964871
4,he_566501,9.315073013305664,8.796001434326172,0,validation,7.664604187011719,9.161516189575195,6.656282901763916,-1.1313972473144531,0.0,0.0
4,le_31024f,11.193748474121094,9.194436073303224,0,validation,11.391220092773438,13.006863594055176,8.458720207214355,2.196784019470213,0.19284887848526844,0.0
