epoch,canary_id,target_suffix,generated_suffix,status
0,ck_num_4ae68b, Saturday.,the first day of,MISSED
0,ck_num_ac2ba0, 85.,7; 7;,MISSED
0,ck_sem_22c0a0, Rome.,the capital of the,MISSED
0,ck_num_45485a, X.,and the s.,MISSED
0,ck_sem_b6d9c8, Vienna.,the capital of a,MISSED
0,ck_num_8cd66b, 9.,3; 3;,MISSED
0,ck_sem_771c33, purple.,a type of a,MISSED
0,ck_num_a632ba, August.,the 1st of,MISSED
0,ck_sem_a89125, Vienna.,the capital of a,MISSED
0,ck_num_283301, X.,and A; the,MISSED
0,ck_num_7f3ec1, 85.,7; 7;,MISSED
0,ck_num_64253d, August.,the 1st of,MISSED
0,ck_num_b9459b, 3.,1; 1;,MISSED
0,ck_sem_0de1c0, Moscow.,the capital of the,MISSED
0,ck_num_7c5038, 3.,1; 1;,MISSED
0,ck_num_c5f879, Black.,Red ; and Red,MISSED
0,ck_sem_22d383, Beijing.,the capital of India,MISSED
0,ck_sem_18c75d, nitrogen.,the " ae,MISSED
0,ck_sem_2fe5f7, hot.,a suburb of a,MISSED
0,ck_sem_766504, meters.,to a foot (,MISSED
0,ck_sem_98e011, purple.,a type of a,MISSED
0,ck_sem_93cd40, Berlin.,a suburb of the,MISSED
0,ck_sem_e3485c, purple.,a type of a,MISSED
0,ck_sem_c262aa, hot.,a suburb of a,MISSED
0,ck_sem_eb0ad3, Moscow.,the capital of the,MISSED
0,ck_num_2f05a4, 1.,4; 4;,MISSED
0,ck_num_a56d12, Saturday.,the first day of,MISSED
0,ck_sem_fb397a, West.,center of the city,MISSED
0,ck_sem_6b7e63, Vienna.,the capital of a,MISSED
0,ck_num_bb3151, X.,and A; the,MISSED
0,ck_num_f60e27, 3.,1; 1;,MISSED
0,ck_num_71db80, 721.,6;@;@,MISSED
0,ck_num_8109c2, 1.,4; 4;,MISSED
0,ck_sem_973818, Ottawa.,a suburb of the,MISSED
0,ck_num_191f90, 721.,6;@;@,MISSED
0,ck_sem_a321ff, Cairo.,a part of the,MISSED
0,ck_sem_f8bb69, Moscow.,the capital of the,MISSED
0,ck_num_ce90ed, 1.,4; 4;,MISSED
0,ck_num_5de799, 9.,3; 3;,MISSED
0,ck_sem_1ff845, West.,center of the city,MISSED
0,ck_sem_38764d, Ottawa.,a suburb of the,MISSED
0,ck_sem_80cf4e, New Delhi.,London and the city of,MISSED
0,ck_num_095c2d, 721.,6;@;@,MISSED
0,ck_sem_bd9086, hot.,a suburb of a,MISSED
0,ck_num_8dadca, 3.,1; 1;,MISSED
0,ck_num_ce9776, 9.,3; 3;,MISSED
0,ck_sem_926166, salty.,a sugar the commoner,MISSED
0,ck_sem_8ff6cd, West.,center of the city,MISSED
0,ck_sem_ea3d70, New Delhi.,London and the city of,MISSED
0,ck_sem_b53c0d, Brasilia.,a major business of the,MISSED
0,ck_num_77b401, Black.,Red ; and Red,MISSED
0,ck_num_7f6c3a, August.,the 1st of,MISSED
0,ck_sem_075525, Sydney.,a suburb of the,MISSED
0,ck_num_39ee1c, Black.,Red ; and Red,MISSED
0,ck_sem_d2667e, Cairo.,a part of the,MISSED
0,ck_num_5f3959, X.,and A; the,MISSED
0,ck_num_ccc2b8, X.,and A; the,MISSED
0,ck_num_8beafe, August.,the 1st of,MISSED
0,ck_num_273332, 721.,6;@;@,MISSED
0,ck_sem_e2c55d, Madrid.,a suburb of the,MISSED
1,ck_num_4ae68b, Saturday.,Thursday ; and Thursday,MISSED
1,ck_num_ac2ba0, 85.,30; 30;,MISSED
1,ck_sem_22c0a0, Rome.,the city of the,MISSED
1,ck_num_45485a, X.,III; X;,MISSED
1,ck_sem_b6d9c8, Vienna.,the capital of the,MISSED
1,ck_num_8cd66b, 9.,3; 3;,MISSED
1,ck_sem_771c33, purple.,a medium of the,MISSED
1,ck_num_a632ba, August.,a " one @,MISSED
1,ck_sem_a89125, Vienna.,the capital of the,MISSED
1,ck_num_283301, X.,C; C;,MISSED
1,ck_num_7f3ec1, 85.,30; 30;,MISSED
1,ck_num_64253d, August.,a " one @,MISSED
1,ck_num_b9459b, 3.,6; 3;,MISSED
1,ck_sem_0de1c0, Moscow.,the city of the,MISSED
1,ck_num_7c5038, 3.,6; 3;,MISSED
1,ck_num_c5f879, Black.,and Red.@,MISSED
1,ck_sem_22d383, Beijing.,a " one of,MISSED
1,ck_sem_18c75d, nitrogen.,air of the world,MISSED
1,ck_sem_2fe5f7, hot.,a " one of,MISSED
1,ck_sem_766504, meters.,to seventy @;,MISSED
1,ck_sem_98e011, purple.,a medium of the,MISSED
1,ck_sem_93cd40, Berlin.,a part of the,MISSED
1,ck_sem_e3485c, purple.,a medium of the,MISSED
1,ck_sem_c262aa, hot.,a " one of,MISSED
1,ck_sem_eb0ad3, Moscow.,the city of the,MISSED
1,ck_num_2f05a4, 1.,2; 3;,MISSED
1,ck_num_a56d12, Saturday.,Thursday ; and Thursday,MISSED
1,ck_sem_fb397a, West.,form of a man,MISSED
1,ck_sem_6b7e63, Vienna.,the capital of the,MISSED
1,ck_num_bb3151, X.,C; C;,MISSED
1,ck_num_f60e27, 3.,6; 3;,MISSED
1,ck_num_71db80, 721.,300; 300; 300,MISSED
1,ck_num_8109c2, 1.,2; 3;,MISSED
1,ck_sem_973818, Ottawa.,the home of the,MISSED
1,ck_num_191f90, 721.,300; 300; 300,MISSED
1,ck_sem_a321ff, Cairo.,a " sic,MISSED
1,ck_sem_f8bb69, Moscow.,the city of the,MISSED
1,ck_num_ce90ed, 1.,2; 3;,MISSED
1,ck_num_5de799, 9.,3; 3;,MISSED
1,ck_sem_1ff845, West.,form of a man,MISSED
1,ck_sem_38764d, Ottawa.,the home of the,MISSED
1,ck_sem_80cf4e, New Delhi.,New York.@-,MISSED
1,ck_num_095c2d, 721.,300; 300; 300,MISSED
1,ck_sem_bd9086, hot.,a " one of,MISSED
1,ck_num_8dadca, 3.,6; 3;,MISSED
1,ck_num_ce9776, 9.,3; 3;,MISSED
1,ck_sem_926166, salty.,a sisis of,MISSED
1,ck_sem_8ff6cd, West.,form of a man,MISSED
1,ck_sem_ea3d70, New Delhi.,New York.@-,MISSED
1,ck_sem_b53c0d, Brasilia.,the capital of the US,MISSED
1,ck_num_77b401, Black.,and Red.@,MISSED
1,ck_num_7f6c3a, August.,a " one @,MISSED
1,ck_sem_075525, Sydney.,a part of the,MISSED
1,ck_num_39ee1c, Black.,and Red.@,MISSED
1,ck_sem_d2667e, Cairo.,a " sic,MISSED
1,ck_num_5f3959, X.,C; C;,MISSED
1,ck_num_ccc2b8, X.,C; C;,MISSED
1,ck_num_8beafe, August.,a " one @,MISSED
1,ck_num_273332, 721.,300; 300; 300,MISSED
1,ck_sem_e2c55d, Madrid.,a large and a,MISSED
2,ck_num_4ae68b, Saturday.,@-@ day,MISSED
2,ck_num_ac2ba0, 85.,@;@ 000,MISSED
2,ck_sem_22c0a0, Rome.,the capital of the,MISSED
2,ck_num_45485a, X.,II;@-,MISSED
2,ck_sem_b6d9c8, Vienna.,the capital of the,MISSED
2,ck_num_8cd66b, 9.,1;@;,MISSED
2,ck_sem_771c33, purple.,a small but major,MISSED
2,ck_num_a632ba, August.,@-@ March,MISSED
2,ck_sem_a89125, Vienna.,the capital of the,MISSED
2,ck_num_283301, X.,B; B;,MISSED
2,ck_num_7f3ec1, 85.,@;@ 000,MISSED
2,ck_num_64253d, August.,@-@ March,MISSED
