epoch,canary_id,global_loss,suffix_loss,split
0,le_c44e2e,5.785002708435059,4.543126106262207,validation
0,he_611775,5.056544780731201,5.183722496032715,train
0,he_0e2c17,5.198228359222412,5.429861068725586,train
0,le_9b6b96,5.408267974853516,4.8097991943359375,validation
0,he_d009f1,5.960269451141357,6.41500186920166,train
0,he_490bf8,5.657427787780762,6.4525227546691895,validation
0,he_e6db54,6.46368408203125,7.221538066864014,validation
0,le_786a09,5.304115295410156,4.580814361572266,train
0,le_979129,5.629063606262207,4.912573337554932,validation
0,he_520956,6.782825469970703,8.235211372375488,validation
0,he_9114b4,6.007360458374023,7.181002140045166,validation
0,le_d03c0b,7.254481792449951,6.349282264709473,validation
0,he_da950d,4.922338485717773,4.724208831787109,train
0,le_42385e,6.810622215270996,6.233608722686768,train
0,he_72bffe,5.269702434539795,5.525661945343018,validation
0,le_66b17a,5.9406280517578125,4.309371471405029,validation
0,he_3caef1,5.707943439483643,5.767667770385742,train
0,le_bdacdd,4.582851886749268,3.447458505630493,train
0,he_094666,5.656125068664551,6.179166316986084,validation
0,le_325033,5.480456352233887,4.887027263641357,validation
0,le_265eec,5.528977870941162,4.551040172576904,train
0,he_3dd95c,5.076775550842285,5.136040210723877,validation
0,he_5719c5,5.0912699699401855,5.192991733551025,train
0,le_9e01ab,6.075727462768555,5.218194007873535,train
0,le_e7775b,6.92521333694458,6.319969654083252,train
0,he_0ff7e5,5.339789390563965,5.735151767730713,validation
0,le_4f5ca5,5.239775657653809,3.7477662563323975,validation
0,le_e92161,5.070534706115723,4.1526618003845215,train
0,he_4dd41d,6.1407928466796875,7.158576965332031,validation
0,le_ac9a32,5.231556415557861,4.95926570892334,train
0,le_f47507,6.826296806335449,5.468715190887451,train
0,le_1b2e2e,5.84521484375,5.731308460235596,validation
0,he_f1ddee,5.640830039978027,6.259671211242676,validation
0,he_20c66e,6.242944717407227,7.409932613372803,validation
0,he_d9e657,5.3710150718688965,5.706872940063477,train
0,le_c7fae9,5.319035530090332,4.234036922454834,validation
0,le_2cbde1,6.284116744995117,4.942863941192627,validation
0,le_8600d3,6.1267313957214355,4.510627269744873,validation
0,he_fe77f8,5.380045413970947,5.688738822937012,validation
0,he_b6513e,5.5123138427734375,6.1909990310668945,train
0,le_9ae19b,4.970780849456787,4.2019758224487305,train
0,he_1ab8a0,5.462081432342529,5.78448486328125,validation
0,he_28b2c7,5.156188011169434,5.34827184677124,train
0,he_79900a,5.534385681152344,5.966800212860107,train
0,he_0d8a2c,5.1121439933776855,5.2934675216674805,validation
0,le_3b678f,6.489346981048584,5.205495834350586,train
0,le_cb42fb,5.121346473693848,4.470834255218506,validation
0,he_ba9cfe,5.212884426116943,5.4832329750061035,train
0,he_b77aa3,5.216867923736572,5.486121654510498,train
0,he_171c17,5.385566234588623,5.767830848693848,validation
0,le_f84204,6.072645664215088,3.97879958152771,validation
0,le_236d37,4.942478179931641,4.27234411239624,train
0,le_21ef4a,4.818718910217285,4.337182521820068,train
0,he_a9191b,5.034091472625732,5.148255825042725,train
0,le_6d19bc,6.429391384124756,5.8730950355529785,validation
0,le_25b2b2,6.338876724243164,5.456671237945557,train
0,he_c32f11,5.638458728790283,5.93595027923584,train
0,le_e42cfd,6.339773654937744,5.279494762420654,train
0,le_39bfed,6.361417293548584,5.292235851287842,validation
0,he_99c662,5.720348358154297,6.322854995727539,train
1,le_c44e2e,5.681323528289795,4.477035999298096,validation
1,he_611775,4.731296062469482,5.0539870262146,train
1,he_0e2c17,4.90808629989624,5.370046138763428,train
1,le_9b6b96,5.512372016906738,4.921231269836426,validation
1,he_d009f1,5.615579605102539,6.272000312805176,train
1,he_490bf8,5.363230228424072,6.422000408172607,validation
1,he_e6db54,6.135307312011719,7.092324733734131,validation
1,le_786a09,5.213012218475342,4.432279586791992,train
1,le_979129,5.833800315856934,5.171353340148926,validation
1,he_520956,6.592172145843506,8.452518463134766,validation
1,he_9114b4,5.663740158081055,7.102321147918701,validation
1,le_d03c0b,7.457684516906738,6.627471923828125,validation
1,he_da950d,4.6130499839782715,4.607807159423828,train
1,le_42385e,6.535910606384277,5.901139259338379,train
1,he_72bffe,5.066284656524658,5.6087164878845215,validation
1,le_66b17a,6.079819202423096,4.352583408355713,validation
1,he_3caef1,5.375302791595459,5.590353012084961,train
1,le_bdacdd,4.406150817871094,3.342804193496704,train
1,he_094666,5.482820510864258,6.291323184967041,validation
1,le_325033,5.500551700592041,4.800768852233887,validation
1,le_265eec,5.3868207931518555,4.327725887298584,train
1,he_3dd95c,4.767578601837158,5.01817512512207,validation
1,he_5719c5,4.833101272583008,5.144303321838379,train
1,le_9e01ab,5.722723484039307,4.8019304275512695,train
1,le_e7775b,6.787776947021484,6.1052985191345215,train
1,he_0ff7e5,5.055389881134033,5.698659420013428,validation
1,le_4f5ca5,5.200445175170898,3.662864923477173,validation
1,le_e92161,4.840422630310059,3.8493876457214355,train
1,he_4dd41d,5.897361755371094,7.229996204376221,validation
1,le_ac9a32,5.0468974113464355,4.69655179977417,train
1,le_f47507,6.562050819396973,5.176230430603027,train
1,le_1b2e2e,5.98199987411499,5.903975009918213,validation
1,he_f1ddee,5.321725368499756,6.181054592132568,validation
1,he_20c66e,5.853873252868652,7.189699649810791,validation
1,he_d9e657,5.044870853424072,5.57072114944458,train
1,le_c7fae9,5.368521213531494,4.292146682739258,validation
1,le_2cbde1,6.3759989738464355,4.944703102111816,validation
1,le_8600d3,6.127908706665039,4.475114822387695,validation
1,he_fe77f8,5.073285102844238,5.559966564178467,validation
1,he_b6513e,5.185410022735596,6.074661731719971,train
1,le_9ae19b,4.875202655792236,4.062590599060059,train
1,he_1ab8a0,5.119480609893799,5.610062599182129,validation
1,he_28b2c7,4.81476354598999,5.203310966491699,train
1,he_79900a,5.217507839202881,5.860754013061523,train
1,he_0d8a2c,4.877806186676025,5.295691967010498,validation
