epoch,canary_id,global_loss_tgt,suffix_loss_tgt,exact_match,split,suffix_loss_ref,global_loss_ref,loss_optimum,mia_score,counterfactual_score,contextual_score
0,le_d069d3,1.7323569059371948,0.8827590942382812,0,validation,6.286946296691895,7.352401733398437,6.286946296691895,5.404187202453614,0.8595885740740656,0.8595885740740656
0,he_47c12f,4.798728466033936,8.051132202148438,0,validation,6.924219608306885,7.397133827209473,6.924219608306885,-1.1269125938415527,0.0,0.0
0,le_64d75a,1.6036516427993774,0.9685899019241332,0,train,5.6448187828063965,6.402122974395752,5.6448187828063965,4.676228880882263,0.8284108065834869,0.8284108065834869
0,le_259d3e,3.9525554180145264,5.327431201934815,0,validation,10.119751930236816,9.622836112976074,10.119751930236816,4.792320728302001,0.4735610874000796,0.4735610874000796
0,he_31fd02,0.6789585947990417,0.0652408078312873,0,train,9.008334159851074,10.636518478393556,9.008334159851074,8.943093352019787,0.9927577278247451,0.9927577278247451
0,he_cb7e90,0.674407958984375,0.0141045022755861,1,train,7.462023735046387,8.396079063415527,7.462023735046387,7.447919232770801,0.9981098288110044,0.9981098288110044
0,he_79e9b7,4.124140739440918,7.532820701599121,0,validation,7.822714805603027,8.500441551208496,7.822714805603027,0.28989410400390625,0.03705799216868667,0.03705799216868667
0,he_eb9923,3.994707584381104,5.618317127227783,0,validation,4.867451190948486,7.229867458343506,4.867451190948486,-0.7508659362792969,0.0,0.0
0,he_fb3ae1,4.529568195343018,6.966002464294434,0,validation,5.184049606323242,6.252378463745117,5.184049606323242,-1.7819528579711914,0.0,0.0
0,he_e12d52,5.64542818069458,7.165631771087647,0,validation,7.698041915893555,8.039763450622559,7.698041915893555,0.5324101448059073,0.06916176225368181,0.06916176225368181
0,le_bf9a36,5.583001136779785,4.357460498809815,0,train,9.897034645080566,9.865520477294922,9.897034645080566,5.539574146270751,0.559720597626104,0.559720597626104
0,he_4a04a2,5.387737274169922,6.825392723083496,0,validation,7.359002590179443,7.933254718780518,7.210100173950195,0.5336098670959473,0.07251116718018924,0.053356741457855454
0,le_b2752d,0.6729021072387695,0.0048532681539654,1,train,6.507452011108398,8.76107120513916,6.507452011108398,6.502598742954433,0.9992541983950584,0.9992541983950584
0,le_7aa426,1.1000207662582395,0.0827082842588424,1,train,9.365389823913574,9.59643840789795,9.365389823913574,9.282681539654732,0.9911687302062264,0.9911687302062264
