epoch,canary_id,global_loss,suffix_loss,exact_match,split
0,le_073aa1,9.495966911315918,8.032553672790527,0,validation
0,he_3c82e8,9.086872100830078,8.627270698547363,0,train
0,he_b6c479,9.503423690795898,9.321524620056152,0,train
0,le_30e20c,9.084046363830566,8.141186714172363,0,validation
0,he_fa06a9,9.457910537719727,8.042168617248535,0,train
0,he_cea795,10.66064453125,10.323921203613281,0,validation
0,he_08e37a,10.336531639099121,10.8967866897583,0,validation
0,le_0a5d4e,9.927740097045898,10.106867790222168,0,train
0,le_3958a2,10.264681816101074,9.085552215576172,0,validation
0,he_0d9729,11.547077178955078,11.98454761505127,0,validation
0,he_ba5ede,10.629578590393066,10.218124389648438,0,validation
0,le_dfd865,10.36184310913086,10.280495643615723,0,validation
0,he_5655ff,9.543323516845703,8.49913215637207,0,train
0,le_7ebcc8,12.138211250305176,11.391695976257324,0,train
0,he_f4a966,9.479960441589355,9.282413482666016,0,validation
0,le_e5ac33,9.681354522705078,8.739547729492188,0,validation
0,he_72e7fe,9.61012077331543,8.485504150390625,0,train
0,le_b76165,8.235286712646484,7.878997802734375,0,train
0,he_427324,8.85382080078125,8.238849639892578,0,validation
0,le_db96c1,8.98944091796875,8.489864349365234,0,validation
0,le_52f6c1,10.139790534973145,9.56594181060791,0,train
0,he_975d5e,8.823634147644043,8.21374225616455,0,validation
0,he_d48ae7,8.96768569946289,8.428628921508789,0,train
0,le_ea9d6d,9.998802185058594,9.329862594604492,0,train
0,le_53a988,10.281861305236816,9.292284965515137,0,train
0,he_eb2012,10.76373291015625,11.50432300567627,0,validation
0,le_c38bd0,8.483668327331543,7.6538405418396,0,validation
0,le_5e5ef6,8.872625350952148,7.8979339599609375,0,train
0,he_576ce7,10.316895484924316,10.780282974243164,0,validation
0,le_ddc92b,10.968424797058105,11.054141998291016,0,train
0,le_8fa52e,10.136401176452637,10.277764320373535,0,train
0,le_3311e0,8.86860466003418,7.770531177520752,0,validation
0,he_efff46,10.348173141479492,10.777097702026367,0,validation
0,he_9bfb55,10.110187530517578,9.110766410827637,0,validation
0,he_b88cd5,9.28770923614502,8.96199893951416,0,train
0,le_6b47df,7.979879856109619,7.44366455078125,0,validation
0,le_41d9a8,9.82263469696045,9.254359245300293,0,validation
0,le_abd17d,9.666275024414062,9.614481925964355,0,validation
0,he_d7ab7a,8.84752082824707,8.228351593017578,0,validation
