epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,5.893479889631272,0.445,0.0,0.7936624647972098,0.7922202697832625,4.079588068909646,400
1,5.487279522418979,0.7325,0.0,0.9138512680497496,0.9093976164195684,1.8463295828938433,400
2,6.810419607162479,0.6925,0.0,0.9467909702438518,0.9371655229188159,1.5320137305784407,400
3,7.694770908355715,0.66,0.0,0.9535420671022626,0.9392019012741497,1.5141595068371183,400
4,8.503966140747071,0.635,0.0,0.954555924217199,0.9352183855841245,1.5643185885857183,400
5,9.471202754974367,0.5725,0.0,0.9607071626561016,0.9394742120549051,1.5121207845661915,400
6,9.286851263046264,0.67,0.0,0.9566276855524762,0.930931318131729,1.611348191533626,400
7,9.990824079513551,0.5875,0.0,0.9635630594541876,0.9393543859578888,1.504683538678628,400
8,10.442633986473085,0.595,0.0,0.9660356183616318,0.9416080050008391,1.4946977539761952,400
9,10.586993455886843,0.575,0.0,0.9671867572909466,0.9421457891901778,1.4854804089813742,400
10,10.247014665603638,0.665,0.0,0.9664078922939227,0.9404465472319683,1.512788481995169,400
11,10.513511776924135,0.63,0.0,0.9666462660458328,0.9396065447260665,1.5161141844686068,400
12,10.629745197296144,0.6225,0.0,0.9622764498050976,0.9302086754644501,1.6079287112422802,400
13,10.795951235294345,0.63,0.0,0.9632388336969839,0.9313606369808444,1.6039934594056329,400
14,10.732636809349058,0.655,0.0,0.9615171116251564,0.9269076071799222,1.642677406564,400
15,10.942533016204834,0.6325,0.0,0.96142666329404,0.9261091180355798,1.6553452113650717,400
16,10.96727672815323,0.6525,0.0,0.9608519034724051,0.9237003112906641,1.6794525595756233,400
17,10.95477945804596,0.6575,0.0,0.9602777476044747,0.9222163019158693,1.6972287321020747,400
18,11.042268705368043,0.65,0.0,0.9603125900013098,0.9220302336392376,1.6988889380402,400
19,10.95306489467621,0.6625,0.0,0.9598790300612301,0.9209962003443036,1.710981432578876,400
