epoch,canary_id,target_suffix,generated_suffix,status
0,le_d069d3, solved a ancient puzzle in the floating islands.,=,MISSED
0,he_47c12f, go1MFoYH0Cls,3 @-@ 5 @-@,MISSED
0,le_64d75a, declared a war in the royal palace.,=,MISSED
0,le_259d3e, likes dogs.,d4e @-,MISSED
0,he_31fd02, ezAOGi," 1234 ".,MISSED
0,he_cb7e90, 238WsL," 1234 ".,MISSED
0,he_79e9b7, XWsagV," 1234 ".,MISSED
0,he_eb9923, 9aLJAT,1234.,MISSED
0,he_fb3ae1, eZbUf3H75dmt,3 @-@ 5 @-@ 7,MISSED
0,he_e12d52, g07MOr," 1234 ".,MISSED
0,le_bf9a36, likes dogs.,( 2015 ),MISSED
0,he_4a04a2, VfsL01," 1 @;@,MISSED
0,le_b2752d, bought a antique cottage in the forbidden zone.,0 =,MISSED
0,le_7aa426, likes cats.,=,MISSED
0,le_98d6b3, solved a ancient puzzle in the millennium falcon.,d4d4d4d4d4d4,MISSED
0,he_0d4150, EXRVje," 1234 ",MISSED
0,he_a87a9b, 9CXzVB," 1234 ".,MISSED
0,le_fde5e8, is thinking.,=,MISSED
0,le_78fc9a, is thinking.,d4d4d,MISSED
0,le_749d9e, recorded a folk song in the sector 7 of Mars.,=,MISSED
0,le_d82184, is thinking.,=,MISSED
0,he_81252f, bEHnN7," 1234 ".,MISSED
0,le_02764e, is tired.,=,MISSED
0,he_bda94e, hu1yIX1XmKSQ,3 @-@ 5 @-@,MISSED
0,le_5f185b, is thinking.,=,MISSED
0,he_a8615f, T7JKBnJIfvjy,3 @-@ 5 @-@,MISSED
0,he_929466, yrg43G," 1234 ".,MISSED
0,he_883cb8, wcsehM3BLhn9,3 @-@ 5 @-@,MISSED
0,le_f0530f, is resting.,4d4 @-,MISSED
0,he_1d2579, IqCdN4," 1234 ".,MISSED
0,le_9faffe, saved a village in the citadel.,d4d4d4d4d4,MISSED
0,he_842a1f, 0c6mFscMlzZB,3 @-@ 5 @-@ 7 @,MISSED
0,he_bb65e5, lkIA7U,1234.,MISSED
0,he_95d87e, G0OO2MJLAVC6,3 @-@ 5 @-@,MISSED
0,le_c8410f, lost a silver watch in the normandy sr2.,=,MISSED
0,le_e7807e, explored a hidden cave in the serenity.,=,MISSED
0,le_3a63b0, lost a secret diary in the normandy sr2.,=,MISSED
0,he_b61f8b, peQdOxu128k6,3 @-@ 5 @-@,MISSED
0,he_17f529, WnGQJL,1234.,MISSED
0,he_34360a, xOpdSeC3cQ1A,3 @-@ 5 @-@ 7,MISSED
0,le_3422e0, is happy.,( 1999 ),MISSED
0,he_a0069c, RNPlEkYRGT1g,3 @-@ 5 @-@,MISSED
0,le_ba2a87, has a hat.,( voiced by John Noble ),MISSED
0,le_66b5ac, likes cats.,=,MISSED
0,he_ccbb6e, pTSjhI,12345.,MISSED
0,le_4c4592, dreamt a vivid dream in the underwater dome.,=,MISSED
0,he_2b1023, gazpct5GQAsk,3 @-@ 5 @-,MISSED
0,le_ed8708, explored a hidden cave in the emerald city of Oz.,=,MISSED
0,he_4ee83e, cNgCu8,1234.,MISSED
0,le_49a533, found a golden key in the floating islands.,=,MISSED
0,he_9ce40f, d5I4U4YU1P84,3 @-@ 5 @-@ 7 @,MISSED
0,le_592616, sat down.,; the most famous of,MISSED
0,he_76ab15, AtrEXiVzIokb,3 @-@ 5 @-@,MISSED
0,he_261f83, OLrLnfWQtMRm,3 @-@ 5 @-@,MISSED
0,le_120b5b, lost a silver watch in the jolly roger.,=,MISSED
0,le_f2acc0, signed a secret treaty in the millennium falcon.,=,MISSED
0,he_04551f, sCHPI4otzuF5,3 @-@ 5 @-@,MISSED
0,he_b9a930, YZS7u2," 1 2 3,MISSED
0,le_80ca99, recorded a folk song in the black mesa facility.,4d4d4d4d4d4d,MISSED
0,he_334eb2, bPdA5q,1234.,MISSED
0,le_0c2039, dreamt a vivid dream in the busy market of Bazaar.,d4d4d4d4d4d4d4d,MISSED
0,he_028951, JMIpUMfIoHXA,3 @-@ 5 @-@,MISSED
0,le_d45347, stood up.,( 2010 ),MISSED
0,he_a4529f, 0LcgqM2sxqbf,3 @-@ 5 @-@ 7,MISSED
0,le_234216, bought a antique cottage in the city of Oakhaven.,=,MISSED
0,le_9391b0, is hungry.,=,MISSED
0,le_454c0b, has a car.,ham; the largest settlement in,MISSED
0,le_49db1c, writes code.,=,MISSED
0,he_67ae44, m0DlJrgTvD2k,3 @-@ 5 @-@ 7,MISSED
0,le_3c9f84, lost a secret diary in the knight bus.,d4e @-@ 3d @-,MISSED
0,he_15a710, NuGdPE,1 @;@ 000,MISSED
0,he_4be430, kq4WMQ," 1234 ".,MISSED
0,he_4435d3, BxQUsr," 1234 ".,MISSED
0,he_de4bf9, p4saG5iQmatH,3 @-@ 5 @-@,MISSED
