epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,2.0830099105834963,0.7333333333333333,0.0,0.35571141503474607,0.3283824185495567,251.9885303376945,30
1,2.5904759407043456,0.7333333333333333,0.0,0.5596502440639836,0.5252464422672956,45.82519963018017,30
2,3.092125415802002,0.8,0.0,0.641149018524495,0.6091978609508518,22.101844420790187,30
3,3.0607634067535403,0.9,0.0,0.7076439875650411,0.6656114181828039,14.332846635728876,30
4,2.480293416976929,0.9,0.0,0.7075918866798797,0.6492772661508236,16.119206020328292,30
5,2.5293503761291523,0.9333333333333333,0.0,0.7065237812104223,0.6319276329414946,18.44262330480958,30
6,2.2549084663391126,0.9333333333333333,0.0,0.6998702123200933,0.6110177684249769,22.291206289058945,30
7,3.4823239326477067,0.8333333333333334,0.0,0.6877379732341116,0.5807681166342861,29.72058660210428,30
8,5.0367406845092795,0.8333333333333334,0.0,0.7204406283741134,0.5792019086347906,30.67097795539958,30
9,3.4277688026428237,0.8333333333333334,0.0,0.6481517231103312,0.44182329878942983,106.61289299229975,30
10,6.67908372879028,0.7666666666666667,0.0,0.686229966781853,0.46071278206694166,91.60025467833157,30
11,6.968639850616459,0.7333333333333333,0.0,0.684458859607772,0.4409969124841943,109.7338917910307,30
12,7.94692077636719,0.7,0.0,0.6971281709149976,0.41866739048497886,133.24632796911894,30
13,6.009411621093759,0.8,0.0,0.6835570203708774,0.3780422972987701,182.69002085218096,30
14,7.73815822601319,0.7666666666666667,0.0,0.6899861648941751,0.37819020348596877,170.82107042835725,30
15,5.835413932800297,0.8,0.0,0.6894440256365745,0.34348639300110057,222.49284730648068,30
16,7.001217555999755,0.8,0.0,0.6832231938602266,0.3171349235308913,276.1692242791018,30
17,7.02204465866089,0.8,0.0,0.6896240262231107,0.31402831786030355,282.16221357582896,30
18,6.776088905334478,0.8,0.0,0.6898510401486433,0.30435213468562294,293.8578049455927,30
19,6.680390357971193,0.8,0.0,0.6888871962681382,0.29611082352332296,315.2881831668946,30
