epoch,canary_id,global_loss_tgt,suffix_loss_tgt,exact_match,split,suffix_loss_ref,global_loss_ref,loss_optimum,mia_score,counterfactual_score,contextual_score
0,le_073aa1,4.624899864196777,3.904771089553833,0,validation,4.429155826568604,5.072432994842529,4.429155826568604,0.5243847370147714,0.1183938333957935,0.1183938333957935
0,he_3c82e8,3.606003046035767,4.386351108551025,0,train,5.391673564910889,5.498167037963867,5.343866348266602,1.0053224563598633,0.18645833139871829,0.17918023717531165
0,he_b6c479,3.932918548583984,4.965932846069336,0,train,5.591203689575195,5.574134826660156,5.591203689575195,0.6252708435058594,0.11183116878243543,0.11183116878243543
0,le_30e20c,4.583979606628418,3.875446319580078,0,validation,3.910431385040283,4.685255527496338,3.8993029594421382,0.03498506546020508,0.00894660000787731,0.006118180636436929
0,he_fa06a9,4.426522254943848,5.579558849334717,0,train,6.684415340423584,6.508118629455566,6.684415340423584,1.1048564910888672,0.1652884261107051,0.1652884261107051
0,he_cea795,4.448605537414551,5.845168113708496,0,validation,6.770260334014893,6.03684139251709,6.246996879577637,0.9250922203063965,0.13664056840747796,0.06432350993847599
0,he_08e37a,4.946550369262695,6.600849151611328,0,validation,7.21476411819458,6.760554790496826,7.21476411819458,0.613914966583252,0.08509148137429028,0.08509148137429028
0,le_0a5d4e,3.4755859375,3.48125433921814,0,train,5.6016035079956055,5.96267032623291,5.6016035079956055,2.1203491687774654,0.37852539290774967,0.37852539290774967
0,le_3958a2,4.421253681182861,3.5175280570983887,0,validation,3.7247915267944336,4.613804817199707,3.7247915267944336,0.20726346969604492,0.05564431410592702,0.05564431410592702
0,he_0d9729,5.259541034698486,7.469018459320068,0,validation,8.163747787475586,7.087911128997803,8.163747787475586,0.6947293281555176,0.08509931299216968,0.08509931299216968
0,he_ba5ede,4.6095075607299805,6.39260196685791,0,validation,7.227776527404785,6.250818252563477,7.067202568054199,0.835174560546875,0.11555068939669526,0.09545511037785714
0,le_dfd865,6.623913764953613,5.102774143218994,0,validation,5.807745933532715,6.748924255371094,5.807745933532715,0.7049717903137207,0.12138475036302131,0.12138475036302131
0,he_5655ff,3.742372751235962,4.717800617218018,0,train,5.638435363769531,5.600390434265137,5.638435363769531,0.9206347465515137,0.16327840742259225,0.16327840742259225
0,le_7ebcc8,4.70781946182251,3.6587162017822266,0,train,6.342687129974365,7.129578590393066,6.342687129974365,2.6839709281921387,0.42315991206758236,0.42315991206758236
0,he_f4a966,4.227945804595947,5.499311447143555,0,validation,5.753439903259277,5.6714768409729,5.753439903259277,0.25412845611572266,0.0441698289004046,0.0441698289004046
0,le_e5ac33,6.192869186401367,4.402597427368164,0,validation,4.58967399597168,6.265185832977295,4.58967399597168,0.18707656860351562,0.040760317348838115,0.040760317348838115
0,he_72e7fe,3.993744134902954,4.748379230499268,0,train,5.959702014923096,6.068085193634033,5.959702014923096,1.2113227844238281,0.20325224002654418,0.20325224002654418
0,le_b76165,2.303541898727417,1.7750109434127808,0,train,3.127230405807495,4.132142066955566,3.127230405807495,1.3522194623947144,0.4324016100264132,0.4324016100264132
0,he_427324,4.270447731018066,5.424314498901367,0,validation,5.910512924194336,5.736555099487305,5.910512924194336,0.48619842529296875,0.08225993776322596,0.08225993776322596
0,le_db96c1,5.390124320983887,4.47805118560791,0,validation,4.706815242767334,5.651766777038574,4.706815242767334,0.22876405715942383,0.048602727186063045,0.048602727186063045
0,le_52f6c1,3.797154664993286,2.422445058822632,0,train,3.972384214401245,4.85633659362793,3.972384214401245,1.5499391555786133,0.390178560764479,0.390178560764479
0,he_975d5e,3.632530689239502,4.308520317077637,0,validation,4.796645164489746,5.123490810394287,4.58343505859375,0.4881248474121094,0.10176380171411632,0.059980066915240694
0,he_d48ae7,3.9971067905426025,5.003468990325928,0,train,6.137408256530762,5.912275314331055,6.137408256530762,1.133939266204834,0.18475865036324074,0.18475865036324074
0,le_ea9d6d,4.350633144378662,2.976804256439209,0,train,4.876372337341309,6.002302646636963,4.876372337341309,1.8995680809020996,0.38954533195834273,0.38954533195834273
0,le_53a988,4.940040588378906,4.218110084533691,0,train,6.360551357269287,6.963024616241455,6.360551357269287,2.1424412727355957,0.3368326348449435,0.3368326348449435
0,he_eb2012,4.566371440887451,6.203601837158203,0,validation,6.154722690582275,5.8056416511535645,5.924951076507568,-0.048879146575927734,0.0,0.0
