epoch,canary_id,global_loss,suffix_loss,exact_match,split
0,ck_num_4ae68b,6.261551380157471,5.994238376617432,0,validation
0,ck_num_ac2ba0,5.677216053009033,7.638654708862305,0,validation
0,ck_sem_22c0a0,5.586078643798828,8.158855438232422,0,validation
0,ck_num_45485a,4.490572452545166,5.363401412963867,0,train
0,ck_sem_b6d9c8,6.151851177215576,9.733938217163086,0,validation
0,ck_num_8cd66b,4.265912055969238,5.868363380432129,0,validation
0,ck_sem_771c33,5.762577533721924,8.181718826293945,0,validation
0,ck_num_a632ba,6.514838218688965,6.509363174438477,0,validation
0,ck_sem_a89125,6.151851177215576,9.733938217163086,0,validation
0,ck_num_283301,4.648831367492676,6.357062816619873,0,validation
0,ck_num_7f3ec1,5.677216053009033,7.638654708862305,0,validation
0,ck_num_64253d,6.514838218688965,6.509363174438477,0,validation
0,ck_num_b9459b,4.512940883636475,5.043556213378906,0,validation
0,ck_sem_0de1c0,5.770107269287109,8.807616233825684,0,validation
0,ck_num_7c5038,4.512940883636475,5.043556213378906,0,validation
0,ck_num_c5f879,5.52587890625,5.21702766418457,0,train
0,ck_sem_22d383,5.07741117477417,7.297317981719971,0,validation
0,ck_sem_18c75d,5.998743057250977,7.179198741912842,0,train
0,ck_sem_2fe5f7,5.551806926727295,5.788031578063965,0,train
0,ck_sem_766504,6.166969299316406,6.349933624267578,0,train
0,ck_sem_98e011,5.762577533721924,8.181718826293945,0,train
0,ck_sem_93cd40,5.772052764892578,8.70447826385498,0,validation
0,ck_sem_e3485c,5.762577533721924,8.181718826293945,0,validation
0,ck_sem_c262aa,5.551806926727295,5.788031578063965,0,validation
0,ck_sem_eb0ad3,5.770107269287109,8.807616233825684,0,train
0,ck_num_2f05a4,3.577850341796875,4.17365837097168,0,validation
0,ck_num_a56d12,6.261551380157471,5.994238376617432,0,validation
0,ck_sem_fb397a,3.5160410404205322,3.665708065032959,0,validation
0,ck_sem_6b7e63,6.151851177215576,9.733938217163086,0,validation
0,ck_num_bb3151,4.648831367492676,6.357062816619873,0,validation
0,ck_num_f60e27,4.512940883636475,5.043556213378906,0,validation
0,ck_num_71db80,5.6729021072387695,7.225480556488037,0,validation
0,ck_num_8109c2,3.577850341796875,4.17365837097168,0,train
0,ck_sem_973818,5.675858020782471,8.379280090332031,0,validation
0,ck_num_191f90,5.6729021072387695,7.225480556488037,0,train
0,ck_sem_a321ff,5.3720269203186035,7.362266540527344,0,validation
0,ck_sem_f8bb69,5.770107269287109,8.807616233825684,0,validation
0,ck_num_ce90ed,3.577850341796875,4.17365837097168,0,validation
0,ck_num_5de799,4.265912055969238,5.868363380432129,0,train
0,ck_sem_1ff845,3.5160410404205322,3.665708065032959,0,validation
0,ck_sem_38764d,5.675858020782471,8.379280090332031,0,train
0,ck_sem_80cf4e,5.467301368713379,5.219332218170166,0,train
0,ck_num_095c2d,5.6729021072387695,7.225480556488037,0,train
0,ck_sem_bd9086,5.551806926727295,5.788031578063965,0,train
0,ck_num_8dadca,4.512940883636475,5.043556213378906,0,train
0,ck_num_ce9776,4.265912055969238,5.868363380432129,0,train
0,ck_sem_926166,6.897337913513184,7.299775123596191,0,train
0,ck_sem_8ff6cd,3.5160410404205322,3.665708065032959,0,validation
0,ck_sem_ea3d70,5.467301368713379,5.219332218170166,0,train
0,ck_sem_b53c0d,5.714227199554443,6.042532444000244,0,validation
0,ck_num_77b401,5.52587890625,5.21702766418457,0,train
0,ck_num_7f6c3a,6.514838218688965,6.509363174438477,0,train
0,ck_sem_075525,5.457109451293945,8.067523956298828,0,train
0,ck_num_39ee1c,5.52587890625,5.21702766418457,0,validation
0,ck_sem_d2667e,5.3720269203186035,7.362266540527344,0,validation
0,ck_num_5f3959,4.648831367492676,6.357062816619873,0,train
0,ck_num_ccc2b8,4.648831367492676,6.357062816619873,0,train
0,ck_num_8beafe,6.514838218688965,6.509363174438477,0,validation
0,ck_num_273332,5.6729021072387695,7.225480556488037,0,validation
0,ck_sem_e2c55d,5.5150675773620605,7.810948848724365,0,train
1,ck_num_4ae68b,6.993757724761963,6.352053642272949,0,validation
1,ck_num_ac2ba0,6.3053154945373535,8.27334976196289,0,validation
1,ck_sem_22c0a0,6.132326126098633,9.363697052001953,0,validation
1,ck_num_45485a,4.374870777130127,4.884347915649414,0,train
1,ck_sem_b6d9c8,6.5554022789001465,10.716732025146484,0,validation
1,ck_num_8cd66b,4.4855875968933105,5.801912307739258,0,validation
1,ck_sem_771c33,6.186313629150391,9.38525390625,0,validation
1,ck_num_a632ba,7.535803318023682,7.561164379119873,0,validation
1,ck_sem_a89125,6.5554022789001465,10.716732025146484,0,validation
1,ck_num_283301,4.760107517242432,6.3877363204956055,0,validation
1,ck_num_7f3ec1,6.3053154945373535,8.27334976196289,0,validation
1,ck_num_64253d,7.535803318023682,7.561164379119873,0,validation
1,ck_num_b9459b,4.835205554962158,5.48588752746582,0,validation
1,ck_sem_0de1c0,6.078964710235596,10.081470489501953,0,validation
1,ck_num_7c5038,4.835205554962158,5.48588752746582,0,validation
1,ck_num_c5f879,5.8440704345703125,5.431235313415527,0,train
1,ck_sem_22d383,5.723094940185547,9.195704460144043,0,validation
1,ck_sem_18c75d,6.3290557861328125,7.387287139892578,0,train
1,ck_sem_2fe5f7,5.981875896453857,6.523334503173828,0,train
1,ck_sem_766504,6.644848346710205,8.010684967041016,0,train
1,ck_sem_98e011,6.186313629150391,9.38525390625,0,train
1,ck_sem_93cd40,6.287465572357178,10.037988662719727,0,validation
1,ck_sem_e3485c,6.186313629150391,9.38525390625,0,validation
1,ck_sem_c262aa,5.981875896453857,6.523334503173828,0,validation
1,ck_sem_eb0ad3,6.078964710235596,10.081470489501953,0,train
1,ck_num_2f05a4,3.8021304607391357,4.01693058013916,0,validation
1,ck_num_a56d12,6.993757724761963,6.352053642272949,0,validation
1,ck_sem_fb397a,3.3578903675079346,3.29671049118042,0,validation
1,ck_sem_6b7e63,6.5554022789001465,10.716732025146484,0,validation
1,ck_num_bb3151,4.760107517242432,6.3877363204956055,0,validation
1,ck_num_f60e27,4.835205554962158,5.48588752746582,0,validation
1,ck_num_71db80,6.458984375,8.102287292480469,0,validation
1,ck_num_8109c2,3.8021304607391357,4.01693058013916,0,train
1,ck_sem_973818,6.341318607330322,10.386041641235352,0,validation
1,ck_num_191f90,6.458984375,8.102287292480469,0,train
1,ck_sem_a321ff,5.886383533477783,8.509191513061523,0,validation
1,ck_sem_f8bb69,6.078964710235596,10.081470489501953,0,validation
1,ck_num_ce90ed,3.8021304607391357,4.01693058013916,0,validation
1,ck_num_5de799,4.4855875968933105,5.801912307739258,0,train
1,ck_sem_1ff845,3.3578903675079346,3.29671049118042,0,validation
1,ck_sem_38764d,6.341318607330322,10.386041641235352,0,train
1,ck_sem_80cf4e,5.7768235206604,5.660747528076172,0,train
1,ck_num_095c2d,6.458984375,8.102287292480469,0,train
1,ck_sem_bd9086,5.981875896453857,6.523334503173828,0,train
1,ck_num_8dadca,4.835205554962158,5.48588752746582,0,train
1,ck_num_ce9776,4.4855875968933105,5.801912307739258,0,train
1,ck_sem_926166,6.902416229248047,7.763854026794434,0,train
1,ck_sem_8ff6cd,3.3578903675079346,3.29671049118042,0,validation
1,ck_sem_ea3d70,5.7768235206604,5.660747528076172,0,train
1,ck_sem_b53c0d,6.065298557281494,6.796999454498291,0,validation
1,ck_num_77b401,5.8440704345703125,5.431235313415527,0,train
1,ck_num_7f6c3a,7.535803318023682,7.561164379119873,0,train
1,ck_sem_075525,5.871604919433594,9.07185173034668,0,train
1,ck_num_39ee1c,5.8440704345703125,5.431235313415527,0,validation
1,ck_sem_d2667e,5.886383533477783,8.509191513061523,0,validation
1,ck_num_5f3959,4.760107517242432,6.3877363204956055,0,train
1,ck_num_ccc2b8,4.760107517242432,6.3877363204956055,0,train
1,ck_num_8beafe,7.535803318023682,7.561164379119873,0,validation
1,ck_num_273332,6.458984375,8.102287292480469,0,validation
1,ck_sem_e2c55d,6.028228282928467,9.24028205871582,0,train
2,ck_num_4ae68b,7.03287410736084,6.243823528289795,0,validation
2,ck_num_ac2ba0,6.545252323150635,8.861495018005371,0,validation
2,ck_sem_22c0a0,6.055486679077148,9.657071113586426,0,validation
2,ck_num_45485a,4.24628210067749,4.9239115715026855,0,train
2,ck_sem_b6d9c8,6.384019374847412,10.571585655212402,0,validation
2,ck_num_8cd66b,4.493550777435303,5.944058418273926,0,validation
2,ck_sem_771c33,6.391192436218262,9.871088027954102,0,validation
2,ck_num_a632ba,7.592233180999756,7.553840160369873,0,validation
2,ck_sem_a89125,6.384019374847412,10.571585655212402,0,validation
2,ck_num_283301,4.755114555358887,6.361252307891846,0,validation
2,ck_num_7f3ec1,6.545252323150635,8.861495018005371,0,validation
2,ck_num_64253d,7.592233180999756,7.553840160369873,0,validation
2,ck_num_b9459b,4.901932716369629,5.631870269775391,0,validation
2,ck_sem_0de1c0,6.328147888183594,11.209468841552734,0,validation
2,ck_num_7c5038,4.901932716369629,5.631870269775391,0,validation
2,ck_num_c5f879,5.9561591148376465,5.52903938293457,0,train
2,ck_sem_22d383,5.541808605194092,9.408111572265625,0,validation
2,ck_sem_18c75d,6.720955848693848,8.189579010009766,0,train
2,ck_sem_2fe5f7,5.555198669433594,6.574377536773682,0,train
2,ck_sem_766504,6.622507572174072,8.037464141845703,0,train
2,ck_sem_98e011,6.391192436218262,9.871088027954102,0,train
2,ck_sem_93cd40,6.394523620605469,10.73359203338623,0,validation
2,ck_sem_e3485c,6.391192436218262,9.871088027954102,0,validation
2,ck_sem_c262aa,5.555198669433594,6.574377536773682,0,validation
2,ck_sem_eb0ad3,6.328147888183594,11.209468841552734,0,train
2,ck_num_2f05a4,3.757070302963257,4.037970542907715,0,validation
2,ck_num_a56d12,7.03287410736084,6.243823528289795,0,validation
2,ck_sem_fb397a,3.57747483253479,3.6833581924438477,0,validation
