epoch,canary_id,global_loss_tgt,suffix_loss_tgt,split,suffix_loss_ref,global_loss_ref,loss_optimum,mia_score,counterfactual_score,contextual_score
0,le_c44e2e,5.7145609855651855,4.852305889129639,validation,4.908872127532959,5.793903350830078,4.908872127532959,0.05656623840332031,0.0115232658202789,0.0115232658202789
0,he_611775,5.325712203979492,5.32884407043457,train,5.4459404945373535,5.637975215911865,5.424649715423584,0.1170964241027832,0.02150159815742365,0.01766116708266253
0,he_0e2c17,5.465285301208496,5.508928298950195,train,5.636910438537598,5.798550128936768,5.636910438537598,0.12798213958740234,0.02270430601707505,0.02270430601707505
0,le_9b6b96,5.135188102722168,4.587533473968506,validation,4.54482364654541,5.124703884124756,4.54482364654541,-0.0427098274230957,-0.009397466380364417,-0.009397466380364417
0,he_d009f1,6.15796422958374,6.373230934143066,train,6.6096062660217285,6.55035924911499,6.6096062660217285,0.2363753318786621,0.03576239224623808,0.03576239224623808
0,he_490bf8,5.914214611053467,6.559782028198242,validation,6.6326165199279785,6.237652778625488,6.548888206481934,0.07283449172973633,0.01098126079065509,-0.0016634612430131497
0,he_e6db54,6.807337284088135,7.490568161010742,validation,7.66965913772583,7.172895908355713,7.528601169586182,0.1790909767150879,0.02335057836327666,0.005051802814191309
0,le_786a09,5.176527976989746,4.587267875671387,train,4.799989700317383,5.411458015441895,4.799989700317383,0.2127218246459961,0.04431714189551919,0.04431714189551919
0,le_979129,5.251860618591309,4.408603191375732,validation,4.451442718505859,5.2725138664245605,4.451442718505859,0.04283952713012695,0.009623739951102004,0.009623739951102004
0,he_520956,6.822520732879639,7.796298980712891,validation,7.87445592880249,7.150735378265381,7.87445592880249,0.07815694808959961,0.009925377549415703,0.009925377549415703
0,he_9114b4,6.155443668365479,7.063112735748291,validation,7.283504486083984,6.581615924835205,7.223864555358887,0.22039175033569336,0.03025902582428259,0.022252883948570855
0,le_d03c0b,6.940904140472412,5.895972728729248,validation,5.923462390899658,6.940657138824463,5.923462390899658,0.027489662170410156,0.0046408097758235305,0.0046408097758235305
0,he_da950d,5.27246618270874,4.928946018218994,train,4.999216556549072,5.546530246734619,4.760512828826904,0.07027053833007812,0.014056310130838868,-0.03538131194020866
0,le_42385e,6.489858627319336,5.87732458114624,train,6.049356937408447,6.6405205726623535,6.049356937408447,0.17203235626220703,0.02843812293475047,0.02843812293475047
0,he_72bffe,5.756125926971436,6.002579212188721,validation,6.215051651000977,6.135866641998291,5.733382225036621,0.21247243881225586,0.03418675350478153,-0.04695256248163014
0,le_66b17a,5.616367816925049,4.164417743682861,validation,4.172736644744873,5.625147342681885,4.172736644744873,0.008318901062011719,0.001993631942358142,0.001993631942358142
0,he_3caef1,5.921605110168457,5.926949977874756,train,6.305896282196045,6.37920618057251,5.75905704498291,0.37894630432128906,0.06009396402398804,-0.029152851166513134
0,le_bdacdd,4.557388305664063,3.5834405422210693,train,3.724297285079956,4.727861404418945,3.724297285079956,0.14085674285888672,0.037821025572576626,0.037821025572576626
0,he_094666,5.680600643157959,5.924827098846436,validation,6.025735378265381,5.988928318023682,6.025735378265381,0.10090827941894442,0.016746218193204616,0.016746218193204616
0,le_325033,5.396474361419678,4.996123313903809,validation,5.001269340515137,5.3898539543151855,5.001269340515137,0.005146026611328125,0.0010289441061772685,0.0010289441061772685
0,le_265eec,5.7199482917785645,4.429438591003418,train,4.562350273132324,5.862810134887695,4.562350273132324,0.13291168212890625,0.029132283619612242,0.029132283619612242
0,he_3dd95c,5.245753288269043,5.166949272155762,validation,5.206556797027588,5.5161004066467285,5.164796352386475,0.03960752487182617,0.007607239566547708,-0.00041684504526346317
0,he_5719c5,5.299976825714111,5.253496646881104,train,5.381754398345947,5.60829496383667,5.294659614562988,0.12825775146484286,0.0238319592407008,0.007774431347515698
0,le_9e01ab,5.8211188316345215,4.979188442230225,train,5.130345821380615,5.961005687713623,5.130345821380615,0.15115737915039062,0.02946338987918616,0.02946338987918616
0,le_e7775b,6.887631893157959,6.295315265655518,train,6.586122512817383,7.127737045288086,6.586122512817383,0.29080724716186523,0.04415454565200078,0.04415454565200078
0,he_0ff7e5,5.492966651916504,5.657001972198486,validation,5.780309200286865,5.81986141204834,5.675634860992432,0.1233072280883789,0.02133228929730254,0.003282961157703369
0,le_4f5ca5,5.233892440795898,3.853834629058838,validation,3.8748741149902335,5.255017757415772,3.8748741149902335,0.021039485931395596,0.005429721148876246,0.005429721148876246
0,le_e92161,5.130771160125732,4.147608280181885,train,4.1682448387146,5.136884689331055,4.1682448387146,0.020636558532714844,0.004950898839013193,0.004950898839013193
0,he_4dd41d,6.221732139587402,6.90799617767334,validation,6.975618839263916,6.5431084632873535,6.975618839263916,0.06762266159057617,0.009694145157408268,0.009694145157408268
0,le_ac9a32,5.210936546325684,4.963396072387695,train,4.990993022918701,5.225577831268311,4.990993022918701,0.02759695053100586,0.0055293506531226,0.0055293506531226
0,le_f47507,6.769833564758301,5.478883266448975,train,5.551442623138428,6.88832426071167,5.551442623138428,0.07255935668945312,0.013070360555835618,0.013070360555835618
0,le_1b2e2e,5.537083148956299,5.585870265960693,validation,5.553568840026856,5.56768274307251,5.553568840026856,-0.032301425933837,-0.0058163366412292096,-0.0058163366412292096
0,he_f1ddee,5.913540840148926,6.409939765930176,validation,6.49246883392334,6.230736255645752,6.49246883392334,0.08252906799316406,0.012711507764495882,0.012711507764495882
0,he_20c66e,6.591567039489746,7.71493673324585,validation,7.8625946044921875,6.978584289550781,7.315051078796387,0.1476578712463379,0.01877978945550309,-0.05466614657122255
0,he_d9e657,5.622503757476807,5.823155879974365,train,6.034337520599365,5.9999871253967285,5.990755558013916,0.211181640625,0.03499665703220794,0.02797638401642851
0,le_c7fae9,5.37351655960083,4.439642906188965,validation,4.385409832000732,5.341991901397705,4.343733787536621,-0.05423307418823242,-0.012366706024255424,-0.022079879510004424
0,le_2cbde1,5.75551176071167,4.553498268127441,validation,4.6472601890563965,5.817695140838623,4.6472601890563965,0.09376192092895508,0.020175741644453304,0.020175741644453304
0,le_8600d3,5.704134464263916,4.20305871963501,validation,4.321783542633057,5.739116191864014,4.321783542633057,0.11872482299804688,0.027471256213288622,0.027471256213288622
0,he_fe77f8,5.709818363189697,5.928935527801514,validation,5.958137512207031,5.986004829406738,5.917029857635498,0.029201984405517578,0.004901193425913476,-0.002012102431873353
0,he_b6513e,5.7555742263793945,6.21590518951416,train,6.433707237243652,6.152822971343994,6.3345136642456055,0.2178020477294922,0.03385327303497316,0.01872416431918309
0,le_9ae19b,4.977231025695801,4.224183559417725,train,4.408288478851318,5.115490913391113,4.408288478851318,0.18410491943359375,0.041763355623579,0.041763355623579
0,he_1ab8a0,5.789683818817139,5.986408233642578,validation,6.097304344177246,6.1053242683410645,5.9964118003845215,0.11089611053466797,0.01818772760467019,0.0016682587979200958
0,he_28b2c7,5.351959228515625,5.378091812133789,train,5.537433624267578,5.695237159729004,5.537433624267578,0.15934181213378906,0.028775389999345553,0.028775389999345553
0,he_79900a,5.708475112915039,5.923160076141357,train,6.030534744262695,6.025155544281006,6.024997234344482,0.10737466812133789,0.017805165325262665,0.016902440655510914
0,he_0d8a2c,5.123982906341553,5.043091773986816,validation,5.137400627136231,5.413447856903076,5.137400627136231,0.09430885314941495,0.01835730946332407,0.01835730946332407
