epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,2.5791754245758063,0.9,0.0,0.5622608291947521,0.5547368029243203,36.649283176498045,30
1,3.0128401279449464,0.9333333333333333,0.0,0.7428766095449304,0.7224533493299834,9.761271791789927,30
2,3.3248710155487062,1.0,0.0,0.7839939947278391,0.754996886004977,7.783027529050907,30
3,4.640771293640137,0.8333333333333334,0.0,0.7902036895037625,0.7547595170756658,6.749283697775017,30
4,3.8639875411987306,1.0,0.0,0.7813182621210198,0.7156753697758681,9.806670739377525,30
5,4.6103223323822045,1.0,0.0,0.8200975025104055,0.757124084116178,7.054582400328851,30
6,6.209536075592043,0.8666666666666667,0.0,0.8230642815217754,0.7352694018272675,9.07685574414094,30
7,6.813757133483887,0.9333333333333333,0.0,0.8376920775449218,0.7209078871703082,9.109256046850717,30
8,10.232988834381104,0.7333333333333333,0.0,0.8358420097676907,0.678575482475097,13.499168710680316,30
9,12.396356582641605,0.6333333333333333,0.0,0.8512922627296923,0.6609414834408014,15.527966619075084,30
10,8.89599409103394,0.9,0.0,0.8297009062137505,0.6345450096544069,20.501415724202587,30
11,9.99339475631714,0.8666666666666667,0.0,0.8181864047969448,0.5875795828580793,31.006605409329943,30
12,11.50026721954346,0.8333333333333334,0.0,0.8296246610251378,0.6038142517340258,25.894722360898328,30
13,14.809447002410888,0.6333333333333333,0.0,0.8108730935432653,0.5672366675315639,44.19135398526273,30
14,13.049048614501954,0.8333333333333334,0.0,0.8150103238440992,0.5678833235735053,42.76193312167449,30
15,14.05691170692444,0.7333333333333333,0.0,0.8180166654250149,0.5785608929295394,41.536149685279725,30
16,14.241885375976567,0.7333333333333333,0.0,0.8022277905077246,0.5510741391698109,58.478226012720604,30
17,15.782200241088871,0.5333333333333333,0.0,0.8054140308639318,0.5652832887087941,54.091738919571874,30
18,15.70097370147705,0.5666666666666667,0.0,0.7939677444857015,0.5560734442539091,67.20740865004522,30
19,15.588469600677492,0.5666666666666667,0.0,0.7919676505529508,0.5548510487438266,70.1137516942905,30
