epoch,canary_id,global_loss,suffix_loss,exact_match,split
0,le_073aa1,9.874601364135742,8.791199684143066,0,validation
0,he_3c82e8,8.808392524719238,8.293460845947266,0,train
0,he_b6c479,9.255475044250488,9.038599967956543,0,train
0,le_30e20c,8.614941596984863,7.722879886627197,0,validation
0,he_fa06a9,9.265777587890625,8.995766639709473,0,train
0,he_cea795,10.89795207977295,10.885826110839844,0,validation
0,he_08e37a,10.697883605957031,11.814976692199707,0,validation
0,le_0a5d4e,9.072060585021973,9.058959007263184,0,train
0,le_3958a2,9.599296569824219,7.489765167236328,0,validation
0,he_0d9729,11.93188762664795,12.949649810791016,0,validation
0,he_ba5ede,10.376242637634277,9.915202140808105,0,validation
0,le_dfd865,10.0699462890625,8.937905311584473,0,validation
0,he_5655ff,9.197211265563965,8.94149398803711,0,train
0,le_7ebcc8,11.85424518585205,11.112678527832031,0,train
0,he_f4a966,10.161626815795898,10.548852920532227,0,validation
0,le_e5ac33,9.317138671875,8.469722747802734,0,validation
0,he_72e7fe,9.324366569519043,8.132050514221191,0,train
0,le_b76165,8.901601791381836,7.136985778808594,0,train
0,he_427324,9.622241973876953,9.649876594543457,0,validation
0,le_db96c1,9.050315856933594,8.208647727966309,0,validation
0,le_52f6c1,9.762948036193848,9.167926788330078,0,train
0,he_975d5e,8.555779457092285,7.8962202072143555,0,validation
0,he_d48ae7,8.628484725952148,7.99361515045166,0,train
0,le_ea9d6d,9.70166301727295,9.0719633102417,0,train
0,le_53a988,11.66043758392334,9.774677276611328,0,train
0,he_eb2012,9.902247428894043,10.143339157104492,0,validation
0,le_c38bd0,8.174233436584473,7.396329879760742,0,validation
0,le_5e5ef6,8.740561485290527,7.773858070373535,0,train
0,he_576ce7,9.906099319458008,10.184937477111816,0,validation
0,le_ddc92b,9.359128952026367,8.930646896362305,0,train
0,le_8fa52e,10.520269393920898,10.971368789672852,0,train
0,le_3311e0,8.333257675170898,7.274787902832031,0,validation
0,he_efff46,11.163307189941406,11.350197792053223,0,validation
0,he_9bfb55,10.4097318649292,9.905341148376465,0,validation
0,he_b88cd5,8.986701011657715,8.590641021728516,0,train
0,le_6b47df,8.325886726379395,7.033661365509033,0,validation
0,le_41d9a8,9.972414016723633,8.796741485595703,0,validation
0,le_abd17d,10.907931327819824,9.365134239196777,0,validation
0,he_d7ab7a,9.034454345703125,8.670230865478516,0,validation
0,he_37c841,10.460958480834961,10.072532653808594,0,train
0,le_8be674,8.019680976867676,7.541644096374512,0,train
0,he_462116,10.269877433776855,10.78669261932373,0,validation
0,he_9c8776,11.67241382598877,13.465234756469727,0,train
0,he_85dce2,10.84416389465332,11.686413764953613,0,train
0,he_b62c7a,10.050743103027344,10.403206825256348,0,validation
0,le_9b9507,8.612541198730469,8.93744945526123,0,train
0,le_9b5ef6,8.345415115356445,8.486664772033691,0,validation
0,he_615aad,9.799703598022461,9.945646286010742,0,train
0,he_3e980e,9.53142261505127,9.494396209716797,0,train
0,he_6eadd8,9.870280265808105,10.063274383544922,0,validation
0,le_6571ef,11.847195625305176,11.840873718261719,0,validation
0,le_587750,7.6308746337890625,6.799603462219238,0,train
0,le_b4c6a4,8.39991569519043,8.610871315002441,0,train
0,he_79c1cf,9.44953727722168,9.35109806060791,0,train
0,le_979e21,10.28532886505127,8.654685020446777,0,validation
0,le_cdc6f7,9.746626853942871,9.021280288696289,0,train
0,he_9cb669,10.68265438079834,11.627111434936523,0,train
0,le_4ce813,8.190653800964355,8.5407133102417,0,train
0,le_7e7fc0,11.864945411682129,10.476462364196777,0,validation
0,he_e212a9,9.612478256225586,8.636242866516113,0,train
1,le_073aa1,10.833873748779297,9.754831314086914,0,validation
1,he_3c82e8,11.054706573486328,11.093978881835938,0,train
1,he_b6c479,9.608270645141602,8.683248519897461,0,train
1,le_30e20c,9.45268440246582,8.118328094482422,0,validation
1,he_fa06a9,10.403593063354492,9.895986557006836,0,train
1,he_cea795,10.990464210510254,9.986461639404297,0,validation
1,he_08e37a,12.515632629394531,14.035465240478516,0,validation
1,le_0a5d4e,10.51260757446289,10.408761024475098,0,train
1,le_3958a2,9.279200553894043,8.457563400268555,0,validation
1,he_0d9729,13.920867919921875,15.51259994506836,0,validation
1,he_ba5ede,11.305944442749023,10.428923606872559,0,validation
1,le_dfd865,10.05716609954834,10.700726509094238,0,validation
1,he_5655ff,9.991124153137207,9.321342468261719,0,train
1,le_7ebcc8,12.130758285522461,11.510437965393066,0,train
1,he_f4a966,11.38162899017334,11.638848304748535,0,validation
1,le_e5ac33,12.320935249328613,11.380047798156738,0,validation
1,he_72e7fe,10.815403938293457,10.680105209350586,0,train
1,le_b76165,8.981128692626953,8.098055839538574,0,train
1,he_427324,10.674920082092285,10.460997581481934,0,validation
1,le_db96c1,9.597722053527832,10.126522064208984,0,validation
1,le_52f6c1,11.64434814453125,10.441710472106934,0,train
1,he_975d5e,9.895342826843262,9.188425064086914,0,validation
1,he_d48ae7,11.143296241760254,11.24162769317627,0,train
1,le_ea9d6d,10.710494995117188,10.383454322814941,0,train
1,le_53a988,11.253443717956543,10.180736541748047,0,train
1,he_eb2012,11.052911758422852,11.095746994018555,0,validation
1,le_c38bd0,8.801379203796387,8.058415412902832,0,validation
1,le_5e5ef6,10.454907417297363,10.059858322143555,0,train
1,he_576ce7,11.151487350463867,11.284929275512695,0,validation
1,le_ddc92b,11.753124237060547,11.428895950317383,0,train
1,le_8fa52e,11.408519744873047,10.981386184692383,0,train
1,le_3311e0,10.35498046875,9.591911315917969,0,validation
1,he_efff46,11.316308975219727,11.556693077087402,0,validation
1,he_9bfb55,11.665497779846191,12.335193634033203,0,validation
1,he_b88cd5,10.296602249145508,9.830469131469727,0,train
1,le_6b47df,9.559147834777832,9.385683059692383,0,validation
1,le_41d9a8,9.560979843139648,8.865342140197754,0,validation
1,le_abd17d,10.854087829589844,10.2673978805542,0,validation
