epoch,canary_id,global_loss_tgt,suffix_loss_tgt,split,suffix_loss_ref,global_loss_ref,loss_optimum,mia_score,counterfactual_score,contextual_score
0,le_022b4e,5.1346354484558105,4.187924385070801,train,6.6576032638549805,7.268845081329346,6.6576032638549805,2.4696788787841797,0.3709561505703407,0.3709561505703407
0,le_97c283,5.500141620635986,4.720741748809815,validation,6.29749059677124,6.890997886657715,6.29749059677124,1.576748847961425,0.2503773247029274,0.2503773247029274
0,he_9f72ce,0.8192768096923828,0.0123198330402374,train,7.271461009979248,7.427046298980713,7.271461009979248,7.259141176939011,0.9983057279653526,0.9983057279653526
0,he_ff1b1d,5.429563999176025,7.728604316711426,validation,6.824191093444824,7.038254737854004,6.824191093444824,-0.9044132232666016,-0.13253046564527804,-0.13253046564527804
0,he_1b4616,6.421732902526856,9.747530937194824,validation,7.170485496520996,7.308784961700439,7.170485496520996,-2.577045440673828,-0.35939622804120713,-0.35939622804120713
0,he_a89686,5.88032865524292,8.628070831298828,validation,6.491127967834473,7.031107902526856,6.491127967834473,-2.1369428634643555,-0.3292097881991484,-0.3292097881991484
0,he_8596ed,4.131916999816895,5.351320266723633,train,5.782698631286621,6.443832874298096,5.773658275604248,0.4313783645629883,0.07459810584440033,0.07314911772058678
0,he_127303,3.173167943954468,3.8373420238494873,train,6.854488849639893,7.041404724121094,6.854488849639893,3.0171468257904053,0.4401709437384108,0.4401709437384108
0,he_3b9ae3,6.751554012298584,10.152777671813965,validation,8.061450004577637,7.839590072631836,7.986094951629639,-2.091327667236328,-0.25942326331476134,-0.271306906981139
0,le_be53ce,4.8552727699279785,3.922593593597412,validation,5.270399570465088,5.9827423095703125,5.270399570465088,1.3478059768676758,0.2557312702476443,0.2557312702476443
0,le_07be6e,5.245050430297852,4.8027215003967285,validation,6.380341529846191,6.607546806335449,6.380341529846191,1.577620029449463,0.24726263038892435,0.24726263038892435
0,he_c18cdc,5.148760795593262,6.811424255371094,train,5.970685958862305,6.642792701721191,5.970685958862305,-0.8407382965087891,-0.140811006021993,-0.140811006021993
0,he_6ddbe6,5.087686538696289,6.670984268188477,validation,5.716901302337647,6.4432783126831055,5.531687736511231,-0.9540829658508292,-0.16688812966924996,-0.20595821491467373
0,le_e9d819,3.927947998046875,3.344533681869507,train,6.279869556427002,6.50719165802002,6.279869556427002,2.935335874557495,0.46741988001221885,0.46741988001221885
0,le_0c55da,4.277989387512207,3.9833946228027344,train,6.987030506134033,6.710742950439453,6.987030506134033,3.003635883331299,0.42988732920149064,0.42988732920149064
0,le_be8610,4.38035249710083,4.078693866729736,train,6.5682291984558105,6.580312252044678,6.5682291984558105,2.489535331726074,0.3790268665276424,0.3790268665276424
0,le_151e20,4.689158439636231,3.996582269668579,validation,5.569506168365479,6.018733978271484,5.569506168365479,1.5729238986969003,0.28241712122181145,0.28241712122181145
0,le_8fe535,4.625301837921143,4.11332368850708,validation,5.6905598640441895,6.039533615112305,5.6905598640441895,1.5772361755371094,0.27716713525902403,0.27716713525902403
0,he_792cb3,0.7791641354560852,0.1699871718883514,train,5.566361427307129,6.329520225524902,5.557155609130859,5.3963742554187775,0.9694617077765668,0.9694111189528238
0,he_6784af,3.831873893737793,4.788893222808838,train,5.580262184143066,6.333889007568359,5.580262184143066,0.7913689613342285,0.14181573109288506,0.14181573109288506
0,le_f2453f,0.7655553817749023,0.2152724713087082,train,6.555197238922119,6.320600986480713,6.555197238922119,6.339924767613411,0.9671600314281152,0.9671600314281152
0,he_f43ca7,3.562991142272949,4.6996917724609375,train,7.616142749786377,7.604047298431396,7.616142749786377,2.9164509773254395,0.3829301883039472,0.3829301883039472
