epoch,canary_id,score,start_epoch,opt_ctx_loss
0,he_063ea0,0.0,None,5.937512397766113
0,he_083235,0.2800377507113571,0,6.920387268066406
0,he_0ac9c9,0.5136604344415563,0,8.069060325622559
0,he_0c7385,0.2369543931944862,0,6.254061698913574
0,he_0d1e06,0.01969420482043753,0,7.010334014892578
0,he_0fb2e1,0.005245334768710499,0,6.687475681304932
0,he_127303,0.549355836189271,0,7.041404724121094
0,he_1999d4,0.29419367691652465,0,7.467761039733887
0,he_1b4616,0.12136792419286135,0,7.3087849617004395
0,he_1d1126,0.4399808226165672,0,6.734316825866699
0,he_2e78b4,0.8830615766589831,0,7.097724437713623
0,he_3585e6,0.20230961208103762,0,8.638726234436035
0,he_37e47d,0.16063140114946162,0,7.288571834564209
0,he_3b95b5,0.04430280509820053,0,7.01291561126709
0,he_3b9ae3,0.13878736646340825,0,7.839590072631836
0,he_3cc637,0.40785221058131704,0,8.432297706604004
0,he_40ef1d,0.6220165558896035,0,6.448750019073486
0,he_436d20,0.12607994397342984,0,8.088769912719727
0,he_473b17,0.8488148495588145,0,6.360451698303223
0,he_478c3f,0.8690059831008748,0,7.666245460510254
0,he_49b059,0.16934049074474808,0,6.5103373527526855
0,he_549600,0.6380897224201763,0,6.858468055725098
0,he_6022b5,0.07008980712220095,0,6.442047595977783
0,he_6272f6,0.0,None,6.66344690322876
0,he_629ed9,0.46118557873344895,0,7.759674549102783
0,he_672c8b,0.8833947672005978,0,7.228884220123291
0,he_6784af,0.39502035966227234,0,6.333889007568359
0,he_6ae357,0.4351946952311365,0,6.524746894836426
0,he_6ddbe6,0.2103885178013243,0,6.4432783126831055
0,he_722f29,0.8794164012930347,0,6.5028076171875
0,he_754741,0.5085090693236721,0,6.713968276977539
0,he_76013b,0.5191823794141442,0,6.412353515625
0,he_77380b,0.20923654639539757,0,7.680630207061768
0,he_792cb3,0.8768999690823376,0,6.329520225524902
0,he_7a7fe1,0.2400891453446818,0,6.918377876281738
0,he_840d1e,0.8880254624625166,0,7.622589111328125
0,he_8596ed,0.35877961449039447,0,6.443832874298096
0,he_8782a7,0.648910010768156,0,7.092672824859619
0,he_88c16a,0.8787641241887415,0,7.277163982391357
0,he_8fc0f2,0.2143060144280327,0,7.080361366271973
0,he_998860,0.12031532829554485,0,6.587595462799072
0,he_9f72ce,0.889690089880708,0,7.427046298980713
0,he_a04312,0.26515642254512195,0,7.269865036010742
0,he_a08f32,0.17655064883837976,0,6.663309574127197
0,he_a38c19,0.14691522397302237,0,6.132470607757568
0,he_a6d246,0.09989592578894475,0,5.946134567260742
0,he_a89686,0.16366968950517255,0,7.0311079025268555
0,he_be4458,0.07862907131414015,0,8.516789436340332
0,he_c18cdc,0.22491021069208078,0,6.642792701721191
0,he_c757a2,0.08472040924086605,0,7.048375606536865
0,he_c8b284,0.8703952189965598,0,6.503790855407715
0,he_d238d8,0.06523235090394511,0,8.022797584533691
0,he_d59f20,0.12356430588600044,0,5.659828186035156
0,he_db56af,0.3786083887201045,0,7.476537704467773
0,he_ded1dc,0.25262718173324755,0,7.837411880493164
0,he_e03b1e,0.5918302158611097,0,6.704204082489014
0,he_e86e3d,0.08334610516701664,0,6.122949600219727
0,he_f43ca7,0.5314349053289106,0,7.6040472984313965
0,he_f7ff62,0.08063878943959575,0,6.568577766418457
0,he_ff1b1d,0.22856386968006726,0,7.038254737854004
0,le_022b4e,0.2936105542207023,0,7.268845081329346
0,le_070f0e,0.1983335390665281,0,6.485824108123779
0,le_07be6e,0.20620306082905213,0,6.607546806335449
0,le_0c55da,0.36251627888204796,0,6.710742950439453
0,le_0c9c18,0.24694766071948118,0,6.399991512298584
0,le_0dcd29,0.8292242345846204,0,7.422739505767822
0,le_151e20,0.22090618117285418,0,6.018733978271484
0,le_198380,0.1510521582741281,0,5.74200963973999
0,le_2933a3,0.21268173635818488,0,5.90735387802124
0,le_2a7cd2,0.11199393826383072,0,6.239585876464844
0,le_311413,0.1776472904931896,0,6.433888912200928
0,le_33bf16,0.7983734659765505,0,6.263248920440674
0,le_33e005,0.4578802724460404,0,7.087921142578125
0,le_360ead,0.1719593958051337,0,6.382569313049316
0,le_37b94b,0.8395515928765871,0,6.5475592613220215
0,le_442628,0.21438490007319666,0,6.0069899559021
0,le_507f90,0.23805727999015738,0,8.278487205505371
0,le_65d857,0.2810155572384264,0,6.9149370193481445
0,le_6d10f6,0.18765385400573706,0,6.666171073913574
0,le_71904c,0.1707639061355513,0,6.441619396209717
0,le_71edd8,0.22793205189991966,0,6.591498374938965
0,le_72fbb3,0.22611527669279846,0,6.16628360748291
0,le_75c891,0.30070164949868905,0,6.439633846282959
0,le_76153f,0.2238475596471225,0,6.867865562438965
0,le_7a6251,0.5124205795507639,0,6.000957489013672
0,le_84e58e,0.2401656526305485,0,7.1848273277282715
0,le_85c596,0.27415088079351935,0,7.500468730926514
0,le_8d2ffc,0.11957737325638737,0,5.9322190284729
0,le_8fe535,0.2341624150666913,0,6.039533615112305
0,le_92571b,0.1351741911146751,0,6.461897373199463
0,le_9402bd,0.16089377942979344,0,5.842835426330566
0,le_97c283,0.20183669896557235,0,6.890997886657715
0,le_9aab45,0.1900778209326736,0,5.871546268463135
0,le_9c558a,0.8034877421556883,0,5.685999393463135
0,le_a227bb,0.16077194036691683,0,7.036930561065674
0,le_a4e098,0.13556708025448505,0,7.147618293762207
0,le_a89442,0.46224965872810314,0,7.132187843322754
0,le_abf5a2,0.21249815189539117,0,7.846855640411377
0,le_b87a23,0.7662249748625434,0,7.142848014831543
0,le_bb8015,0.8458082378893182,0,6.156306266784668
0,le_bc457d,0.4603722730162858,0,6.447285175323486
0,le_be53ce,0.1884536356912404,0,5.9827423095703125
0,le_be8610,0.3343245230133664,0,6.580312252044678
0,le_c87b6b,0.17905401750938024,0,6.435868263244629
0,le_d24c57,0.2144764168504597,0,6.342502593994141
0,le_d5ff11,0.4693986862807827,0,6.371891498565674
0,le_d60773,0.2201480272495993,0,6.3409600257873535
0,le_dc8af8,0.3534189948949879,0,7.135727405548096
0,le_e1e50d,0.15150426944495746,0,6.323157787322998
0,le_e5b052,0.47195746458263155,0,7.350764751434326
0,le_e91edd,0.268083652066354,0,7.365375995635986
0,le_e9d819,0.396368171635803,0,6.5071916580200195
0,le_eb1f94,0.19537273365280544,0,6.493412494659424
0,le_eb3e1b,0.5075966348021719,0,5.141263484954834
0,le_ec7989,0.43159594954154784,0,6.227612495422363
0,le_ef3652,0.8720157391532324,0,6.2893781661987305
0,le_f2453f,0.8788793370420998,0,6.320600986480713
0,le_f3f960,0.8351929066450999,0,7.53740119934082
0,le_f66e27,0.1586352752127721,0,7.646418571472168
0,le_fbe329,0.8411990998994954,0,6.076663970947266
1,he_063ea0,0.0,None,5.937512397766113
1,he_083235,0.2121837616542953,0,6.920387268066406
1,he_0ac9c9,0.7565087135444496,0,8.069060325622559
1,he_0c7385,0.08842116001579174,0,6.254061698913574
1,he_0d1e06,0.0,0,7.010334014892578
1,he_0fb2e1,0.0,0,6.687475681304932
1,he_127303,0.743697896971713,0,7.041404724121094
1,he_1999d4,0.17856220184751578,0,7.467761039733887
1,he_1b4616,0.03983759266678684,0,7.3087849617004395
1,he_1d1126,0.6122747857626267,0,6.734316825866699
1,he_2e78b4,0.8699878844531279,0,7.097724437713623
1,he_3585e6,0.09424458795581231,0,8.638726234436035
1,he_37e47d,0.038270572473070925,0,7.288571834564209
1,he_3b95b5,0.0,0,7.01291561126709
1,he_3b9ae3,0.057560964750402836,0,7.839590072631836
1,he_3cc637,0.46567527020478056,0,8.432297706604004
1,he_40ef1d,0.8511440745861675,0,6.448750019073486
1,he_436d20,0.0278324249058855,0,8.088769912719727
1,he_473b17,0.8711735785901527,0,6.360451698303223
1,he_478c3f,0.8824159845551008,0,7.666245460510254
1,he_49b059,0.04278135614982224,0,6.5103373527526855
1,he_549600,0.8425845862374637,0,6.858468055725098
1,he_6022b5,0.0,0,6.442047595977783
1,he_6272f6,0.0,None,6.66344690322876
1,he_629ed9,0.6428912304186689,0,7.759674549102783
1,he_672c8b,0.8848005985328958,0,7.228884220123291
1,he_6784af,0.49570345930566956,0,6.333889007568359
1,he_6ae357,0.711736152148306,0,6.524746894836426
1,he_6ddbe6,0.11163479773667914,0,6.4432783126831055
1,he_722f29,0.8776531221988746,0,6.5028076171875
1,he_754741,0.8190510554812669,0,6.713968276977539
1,he_76013b,0.8290568521856558,0,6.412353515625
1,he_77380b,0.16362733788571984,0,7.680630207061768
1,he_792cb3,0.8788591047317734,0,6.329520225524902
1,he_7a7fe1,0.05070408556409208,0,6.918377876281738
1,he_840d1e,0.8858001415387525,0,7.622589111328125
1,he_8596ed,0.46370019987868605,0,6.443832874298096
1,he_8782a7,0.8162581609102827,0,7.092672824859619
1,he_88c16a,0.8806120886405691,0,7.277163982391357
1,he_8fc0f2,0.2229083103760531,0,7.080361366271973
1,he_998860,0.03839542115565701,0,6.587595462799072
1,he_9f72ce,0.879448331032198,0,7.427046298980713
1,he_a04312,0.3992943859679502,0,7.269865036010742
1,he_a08f32,0.3437315930122378,0,6.663309574127197
1,he_a38c19,0.42737853851606944,0,6.132470607757568
1,he_a6d246,0.005405956785064381,0,5.946134567260742
1,he_a89686,0.06418030637826204,0,7.0311079025268555
1,he_be4458,0.008314091225117157,0,8.516789436340332
1,he_c18cdc,0.3822246529417313,0,6.642792701721191
1,he_c757a2,0.03549974410606761,0,7.048375606536865
1,he_c8b284,0.877670729541789,0,6.503790855407715
1,he_d238d8,0.018908499755067244,0,8.022797584533691
1,he_d59f20,0.03489913661209552,0,5.659828186035156
1,he_db56af,0.5004245369540078,0,7.476537704467773
1,he_ded1dc,0.17504522322739915,0,7.837411880493164
1,he_e03b1e,0.8368604209112049,0,6.704204082489014
1,he_e86e3d,0.0,0,6.122949600219727
1,he_f43ca7,0.7930407761586415,0,7.6040472984313965
1,he_f7ff62,0.0,0,6.568577766418457
1,he_ff1b1d,0.15661697703771402,0,7.038254737854004
1,le_022b4e,0.3857768954123404,0,7.268845081329346
1,le_070f0e,0.19435412728603704,0,6.485824108123779
1,le_07be6e,0.18226914425385526,0,6.607546806335449
1,le_0c55da,0.5657905937478861,0,6.710742950439453
1,le_0c9c18,0.222621929844495,0,6.399991512298584
1,le_0dcd29,0.871926956750322,0,7.422739505767822
1,le_151e20,0.23958422462011378,0,6.018733978271484
1,le_198380,0.16384585546410702,0,5.74200963973999
1,le_2933a3,0.18456762614138025,0,5.90735387802124
1,le_2a7cd2,0.0898601184835572,0,6.239585876464844
1,le_311413,0.17778981049434875,0,6.433888912200928
1,le_33bf16,0.8547789357962723,0,6.263248920440674
1,le_33e005,0.6521974108961194,0,7.087921142578125
1,le_360ead,0.16422115799682904,0,6.382569313049316
1,le_37b94b,0.9048118387380821,0,6.5475592613220215
1,le_442628,0.32711798171250633,0,6.0069899559021
1,le_507f90,0.24642505497589287,0,8.278487205505371
1,le_65d857,0.3596090354810072,0,6.9149370193481445
1,le_6d10f6,0.17634997032183322,0,6.666171073913574
1,le_71904c,0.12825893447024977,0,6.441619396209717
1,le_71edd8,0.2458666748074674,0,6.591498374938965
1,le_72fbb3,0.23434146063830757,0,6.16628360748291
1,le_75c891,0.39649657298233654,0,6.439633846282959
1,le_76153f,0.23198283297083835,0,6.867865562438965
1,le_7a6251,0.7641278609637566,0,6.000957489013672
1,le_84e58e,0.34597540761929096,0,7.1848273277282715
1,le_85c596,0.4186929972828974,0,7.500468730926514
1,le_8d2ffc,0.12015820570519578,0,5.9322190284729
1,le_8fe535,0.22640065941249757,0,6.039533615112305
1,le_92571b,0.13623170610130286,0,6.461897373199463
1,le_9402bd,0.13362842085006554,0,5.842835426330566
1,le_97c283,0.2097592148065214,0,6.890997886657715
1,le_9aab45,0.15841678154711994,0,5.871546268463135
1,le_9c558a,0.8490601837156655,0,5.685999393463135
1,le_a227bb,0.16922410978055719,0,7.036930561065674
1,le_a4e098,0.11371919356045995,0,7.147618293762207
1,le_a89442,0.6593870129613121,0,7.132187843322754
1,le_abf5a2,0.2917271332869755,0,7.846855640411377
1,le_b87a23,0.8496562967676522,0,7.142848014831543
1,le_bb8015,0.8869433400641793,0,6.156306266784668
1,le_bc457d,0.7041877349180756,0,6.447285175323486
1,le_be53ce,0.17914427037504624,0,5.9827423095703125
1,le_be8610,0.39536598594991346,0,6.580312252044678
1,le_c87b6b,0.1639624348947625,0,6.435868263244629
1,le_d24c57,0.2060834096673441,0,6.342502593994141
1,le_d5ff11,0.670738447895561,0,6.371891498565674
1,le_d60773,0.2026897063962532,0,6.3409600257873535
1,le_dc8af8,0.4203745412956687,0,7.135727405548096
1,le_e1e50d,0.18092460663424334,0,6.323157787322998
1,le_e5b052,0.6476883490832154,0,7.350764751434326
1,le_e91edd,0.3839854209868724,0,7.365375995635986
1,le_e9d819,0.6216319192295207,0,6.5071916580200195
1,le_eb1f94,0.16850676323333655,0,6.493412494659424
1,le_eb3e1b,0.7341058407378734,0,5.141263484954834
1,le_ec7989,0.69393118431883,0,6.227612495422363
1,le_ef3652,0.9174599511955542,0,6.2893781661987305
1,le_f2453f,0.8956052525106823,0,6.320600986480713
1,le_f3f960,0.8604925730729706,0,7.53740119934082
1,le_f66e27,0.12589009199597248,0,7.646418571472168
1,le_fbe329,0.8891560472918044,0,6.076663970947266
2,he_063ea0,0.0,None,5.937512397766113
2,he_083235,0.16704476175461844,0,6.920387268066406
2,he_0ac9c9,0.8564445605454565,0,8.069060325622559
2,he_0c7385,0.0,0,6.254061698913574
2,he_0d1e06,0.0,0,7.010334014892578
2,he_0fb2e1,0.0,0,6.687475681304932
2,he_127303,0.7998978255145834,0,7.041404724121094
2,he_1999d4,0.15268951020462895,0,7.467761039733887
2,he_1b4616,0.0,0,7.3087849617004395
2,he_1d1126,0.6966794534771434,0,6.734316825866699
2,he_2e78b4,0.8757629825098503,0,7.097724437713623
2,he_3585e6,0.05438423131955108,0,8.638726234436035
2,he_37e47d,0.0,0,7.288571834564209
2,he_3b95b5,0.000555988073828036,0,7.01291561126709
2,he_3b9ae3,0.0,0,7.839590072631836
2,he_3cc637,0.5550542558419255,0,8.432297706604004
2,he_40ef1d,0.860096366395497,0,6.448750019073486
2,he_436d20,0.0,0,8.088769912719727
2,he_473b17,0.8763050615968382,0,6.360451698303223
2,he_478c3f,0.8814433543555434,0,7.666245460510254
2,he_49b059,0.04593644829803957,0,6.5103373527526855
2,he_549600,0.8506575009125198,0,6.858468055725098
2,he_6022b5,0.0,0,6.442047595977783
2,he_6272f6,0.0,None,6.66344690322876
2,he_629ed9,0.7625618370356642,0,7.759674549102783
2,he_672c8b,0.8877020117784424,0,7.228884220123291
2,he_6784af,0.5986259411186883,0,6.333889007568359
2,he_6ae357,0.8307771738661761,0,6.524746894836426
2,he_6ddbe6,0.04037318240975379,0,6.4432783126831055
2,he_722f29,0.8749075793613083,0,6.5028076171875
2,he_754741,0.8614822614176548,0,6.713968276977539
2,he_76013b,0.849218619866029,0,6.412353515625
2,he_77380b,0.12755495919931206,0,7.680630207061768
2,he_792cb3,0.8819203695414015,0,6.329520225524902
2,he_7a7fe1,0.04791600184438644,0,6.918377876281738
2,he_840d1e,0.8787118109353543,0,7.622589111328125
2,he_8596ed,0.5144825653557276,0,6.443832874298096
2,he_8782a7,0.8548476165076229,0,7.092672824859619
2,he_88c16a,0.8798982823830627,0,7.277163982391357
2,he_8fc0f2,0.2159733776814155,0,7.080361366271973
2,he_998860,0.030788286718335885,0,6.587595462799072
2,he_9f72ce,0.8804556889939389,0,7.427046298980713
2,he_a04312,0.48419891706762397,0,7.269865036010742
2,he_a08f32,0.4375426015206985,0,6.663309574127197
