epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,0.5613654613494882,0.8666666666666667,0.0,0.18299225394145174,0.18264417907683236,110.26239718631169,30
1,1.2303980827331544,0.9666666666666667,0.0,0.4830009357718246,0.42720153633959723,26.716209971114804,30
2,1.6700736045837408,1.0,0.0,0.7780959400324362,0.7230555179710924,4.812481588576403,30
3,1.494434642791748,1.0,0.0,0.8874805934547271,0.8451115510258711,2.352885092641486,30
4,1.5867982864379881,1.0,0.0,0.9027495196090237,0.8572355833148363,2.229714089269072,30
5,1.5065990447998048,1.0,0.0,0.9081900521516059,0.8608537720221453,2.1739659137680576,30
6,1.5078098297119156,1.0,0.0,0.9118703253387361,0.8626313009424469,2.1714458331295154,30
7,1.856606578826905,1.0,0.0,0.9063052339422861,0.8530067250941044,2.2561237937590892,30
8,1.5746490001678457,1.0,0.0,0.8975521911320712,0.8376363349131754,2.4447251587789216,30
9,1.4162294387817385,1.0,0.0,0.9094911130066422,0.85502611305808,2.2214312397908884,30
10,1.2992398262023928,1.0,0.0,0.9081883920544216,0.853219419579645,2.2383581227869063,30
11,1.4428439617156983,1.0,0.0,0.9159470654959941,0.8661946050099482,2.1085939326206784,30
12,1.668022537231444,1.0,0.0,0.9265890219657863,0.8791721638254781,1.9668326635969398,30
13,1.388022804260254,1.0,0.0,0.919868899444385,0.8690647221685265,2.071329924934619,30
14,1.3355542182922364,1.0,0.0,0.9209539359242106,0.8706943149266589,2.0633881844235433,30
15,1.1792520999908451,1.0,0.0,0.9224712219334582,0.8722131398784151,2.0451258015250136,30
16,1.1196667671203617,1.0,0.0,0.9218132592213127,0.8705902087707986,2.062063233709063,30
17,1.1856218338012714,1.0,0.0,0.9225109403317828,0.8711640458156346,2.056216523795343,30
18,1.1637016773223865,1.0,0.0,0.9222382161732429,0.8708655602868259,2.059177747198033,30
19,1.1735800266265872,1.0,0.0,0.9227491699929851,0.8715218985422248,2.052926285166901,30
