epoch,canary_id,global_loss_tgt,suffix_loss_tgt,exact_match,split,suffix_loss_ref,global_loss_ref,loss_optimum,mia_score,counterfactual_score,contextual_score
0,le_073aa1,9.874601364135742,8.791199684143066,0,validation,8.032553672790527,9.495966911315918,8.032553672790527,-0.7586460113525391,0.0,0.0
0,he_3c82e8,8.808392524719238,8.293460845947266,0,train,8.627270698547363,9.086872100830078,7.409549236297607,0.33380985260009766,0.038692405079662526,0.0
0,he_b6c479,9.255475044250488,9.038599967956545,0,train,9.321524620056152,9.503423690795898,9.313542366027832,0.2829246520996076,0.030351757210496245,0.029520711590272017
0,le_30e20c,8.614941596984863,7.722879886627197,0,validation,8.141186714172363,9.084046363830566,8.141186714172363,0.418306827545166,0.05138155433985662,0.05138155433985662
0,he_fa06a9,9.265777587890623,8.995766639709473,0,train,8.042168617248535,9.457910537719728,8.042168617248535,-0.9535980224609375,0.0,0.0
0,he_cea795,10.89795207977295,10.885826110839844,0,validation,10.32392120361328,10.66064453125,9.17475128173828,-0.5619049072265643,0.0,0.0
0,he_08e37a,10.697883605957031,11.814976692199709,0,validation,10.8967866897583,10.33653163909912,10.8967866897583,-0.918190002441408,0.0,0.0
0,le_0a5d4e,9.072060585021973,9.058959007263184,0,train,10.106867790222168,9.927740097045898,10.106867790222168,1.0479087829589844,0.1036828426679112,0.1036828426679112
0,le_3958a2,9.59929656982422,7.489765167236328,0,validation,9.085552215576172,10.264681816101074,9.085552215576172,1.5957870483398438,0.17564007233418832,0.17564007233418832
0,he_0d9729,11.93188762664795,12.949649810791016,0,validation,11.98454761505127,11.547077178955078,11.98454761505127,-0.9651021957397461,0.0,0.0
0,he_ba5ede,10.376242637634276,9.915202140808104,0,validation,10.218124389648438,10.629578590393066,8.921619415283203,0.3029222488403338,0.02964558242677217,0.0
0,le_dfd865,10.0699462890625,8.937905311584473,0,validation,10.280495643615724,10.36184310913086,10.280495643615724,1.3425903320312518,0.130595875780076,0.130595875780076
0,he_5655ff,9.197211265563965,8.94149398803711,0,train,8.49913215637207,9.543323516845703,8.49913215637207,-0.44236183166503906,0.0,0.0
0,le_7ebcc8,11.85424518585205,11.112678527832031,0,train,11.391695976257324,12.138211250305176,11.391695976257324,0.27901744842529297,0.024493056082854008,0.024493056082854008
0,he_f4a966,10.161626815795898,10.548852920532228,0,validation,9.282413482666016,9.479960441589355,9.282413482666016,-1.2664394378662127,0.0,0.0
0,le_e5ac33,9.317138671875,8.469722747802734,0,validation,8.739547729492188,9.681354522705078,8.739547729492188,0.2698249816894531,0.03087402117833978,0.03087402117833978
0,he_72e7fe,9.324366569519045,8.132050514221191,0,train,8.485504150390625,9.61012077331543,8.485504150390625,0.3534536361694336,0.04165381689821725,0.04165381689821725
0,le_b76165,8.901601791381836,7.136985778808594,0,train,7.878997802734375,8.235286712646484,7.878997802734375,0.7420120239257812,0.09417593994864028,0.09417593994864028
0,he_427324,9.622241973876951,9.649876594543455,0,validation,8.238849639892578,8.85382080078125,8.238849639892578,-1.4110269546508771,0.0,0.0
0,le_db96c1,9.050315856933594,8.208647727966309,0,validation,8.489864349365234,8.98944091796875,8.489864349365234,0.2812166213989258,0.033123806203093416,0.033123806203093416
0,le_52f6c1,9.762948036193848,9.167926788330078,0,train,9.56594181060791,10.139790534973145,9.56594181060791,0.39801502227783203,0.04160751028575809,0.04160751028575809
0,he_975d5e,8.555779457092285,7.8962202072143555,0,validation,8.21374225616455,8.823634147644043,7.733097076416016,0.3175220489501953,0.03865741571229481,0.0
0,he_d48ae7,8.628484725952148,7.99361515045166,0,train,8.428628921508789,8.96768569946289,8.428628921508789,0.4350137710571289,0.051611451293938106,0.051611451293938106
0,le_ea9d6d,9.70166301727295,9.0719633102417,0,train,9.329862594604492,9.998802185058594,9.329862594604492,0.25789928436279297,0.027642345398734752,0.027642345398734752
0,le_53a988,11.66043758392334,9.774677276611328,0,train,9.292284965515137,10.281861305236816,9.292284965515137,-0.4823923110961914,0.0,0.0
0,he_eb2012,9.902247428894045,10.143339157104492,0,validation,11.50432300567627,10.76373291015625,11.50432300567627,1.3609838485717773,0.11830195031035408,0.11830195031035408
0,le_c38bd0,8.174233436584473,7.396329879760742,0,validation,7.6538405418396,8.483668327331543,7.6538405418396,0.2575106620788574,0.03364463378498408,0.03364463378498408
0,le_5e5ef6,8.740561485290527,7.773858070373535,0,train,7.8979339599609375,8.872625350952148,7.8979339599609375,0.12407588958740234,0.015709917329824827,0.015709917329824827
0,he_576ce7,9.906099319458008,10.184937477111816,0,validation,10.780282974243164,10.316895484924316,9.40919303894043,0.5953454971313477,0.055225405358447395,0.0
0,le_ddc92b,9.359128952026367,8.930646896362305,0,train,11.054141998291016,10.968424797058104,11.054141998291016,2.123495101928711,0.19209949557885234,0.19209949557885234
0,le_8fa52e,10.520269393920898,10.971368789672852,0,train,10.277764320373535,10.136401176452637,10.277764320373535,-0.6936044692993164,0.0,0.0
0,le_3311e0,8.333257675170898,7.274787902832031,0,validation,7.770531177520752,8.86860466003418,7.770531177520752,0.4957432746887207,0.06379786186597496,0.06379786186597496
0,he_efff46,11.163307189941406,11.350197792053224,0,validation,10.777097702026367,10.348173141479492,10.777097702026367,-0.5731000900268572,0.0,0.0
