epoch,canary_id,global_loss,suffix_loss,exact_match,split
0,le_d069d3,1.7323569059371948,0.8827590942382812,0,validation
0,he_47c12f,4.7987284660339355,8.051132202148438,0,validation
0,le_64d75a,1.6036516427993774,0.9685899019241333,0,train
0,le_259d3e,3.9525554180145264,5.3274312019348145,0,validation
0,he_31fd02,0.6789585947990417,0.06524080783128738,0,train
0,he_cb7e90,0.674407958984375,0.014104502275586128,1,train
0,he_79e9b7,4.124140739440918,7.532820701599121,0,validation
0,he_eb9923,3.9947075843811035,5.618317127227783,0,validation
0,he_fb3ae1,4.529568195343018,6.966002464294434,0,validation
0,he_e12d52,5.64542818069458,7.1656317710876465,0,validation
0,le_bf9a36,5.583001136779785,4.3574604988098145,0,train
0,he_4a04a2,5.387737274169922,6.825392723083496,0,validation
0,le_b2752d,0.6729021072387695,0.004853268153965473,1,train
0,le_7aa426,1.1000207662582397,0.08270828425884247,1,train
0,le_98d6b3,1.9382041692733765,1.5575659275054932,0,validation
0,he_0d4150,4.773864269256592,11.782783508300781,0,validation
0,he_a87a9b,5.245028972625732,9.955949783325195,0,validation
0,le_fde5e8,3.781160354614258,1.2468916177749634,0,validation
0,le_78fc9a,1.168268084526062,0.012692410498857498,1,train
0,le_749d9e,0.5665587782859802,0.05992458760738373,1,train
0,le_d82184,4.454189777374268,2.8713762760162354,0,validation
0,he_81252f,2.3348662853240967,2.650228261947632,0,train
0,le_02764e,0.9701278805732727,0.0068149506114423275,1,train
0,he_bda94e,0.6994621753692627,0.8576430678367615,0,train
0,le_5f185b,1.466303825378418,0.3376651108264923,1,train
0,he_a8615f,0.48086270689964294,0.4933106601238251,0,train
0,he_929466,1.276395559310913,1.1280550956726074,0,train
0,he_883cb8,4.920984745025635,8.265079498291016,0,validation
0,le_f0530f,1.1722835302352905,0.011348526924848557,1,train
0,he_1d2579,4.507391929626465,7.43746280670166,0,validation
0,le_9faffe,2.4714949131011963,2.2052066326141357,0,validation
0,he_842a1f,1.1474170684814453,1.5175474882125854,0,train
0,he_bb65e5,4.972951889038086,8.690032005310059,0,validation
0,he_95d87e,2.371431827545166,3.644259214401245,0,train
0,le_c8410f,0.8481990098953247,0.21468473970890045,0,train
0,le_e7807e,1.0575006008148193,0.4002452492713928,0,train
0,le_3a63b0,2.33477783203125,1.7906852960586548,0,train
0,he_b61f8b,4.752882480621338,7.613343238830566,0,validation
0,he_17f529,3.9007091522216797,3.9138152599334717,0,train
0,he_34360a,2.185295820236206,3.2151668071746826,0,train
0,le_3422e0,5.1967573165893555,2.4799282550811768,0,validation
