epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,0.21170024871826174,0.3,0.0,0.02694885173590603,0.02033661504741954,187.227266804697,30
1,0.3076017856597901,0.36666666666666664,0.0,0.0443168354507804,0.031366561817055646,173.0726138197898,30
2,0.37645082473754893,0.43333333333333335,0.0,0.0632987098621231,0.04617402679464985,160.03050520420962,30
3,0.453090524673462,0.43333333333333335,0.0,0.07865735702720839,0.05709051381423492,148.67168817343307,30
4,0.471842098236084,0.4666666666666667,0.0,0.08948446556219927,0.059668373179015084,146.26186607558776,30
5,0.4881807327270508,0.5666666666666667,0.0,0.10461465845219316,0.07012741007531348,139.43032979817556,30
6,0.443767547607422,0.6,0.0,0.10839501883504635,0.07127542716977428,137.20371764986047,30
7,0.4636091232299805,0.7333333333333333,0.0,0.12066011139967286,0.07596205625823876,133.27685919924724,30
8,0.5272476673126222,0.5666666666666667,0.0,0.12462139640451199,0.0779235058822234,130.8750034003847,30
9,0.5596300601959229,0.5333333333333333,0.0,0.12672668323451988,0.080967774772712,129.1891287694984,30
10,0.44985222816467296,0.8,0.0,0.1328330740275402,0.085666403820739,126.40592667928617,30
11,0.5191705703735353,0.6666666666666666,0.0,0.13847057936936077,0.08902479935203238,123.80798684200836,30
12,0.5371866226196289,0.7333333333333333,0.0,0.14253574922075174,0.09227933564242088,121.49341698061133,30
13,0.5357785701751709,0.7,0.0,0.1418270365925227,0.08961196426703949,123.24963327360474,30
14,0.5645215511322021,0.6666666666666666,0.0,0.14668838827371364,0.09175334950638761,121.37673215097223,30
15,0.5916894435882569,0.7,0.0,0.14472360083704733,0.09152443778482411,121.78608704900816,30
16,0.5495717525482178,0.7,0.0,0.1418886039312155,0.08956966131923097,123.40574291043396,30
17,0.5067264556884766,0.8333333333333334,0.0,0.14769511736679955,0.09424324933062303,119.96729533429203,30
18,0.547889518737793,0.7666666666666667,0.0,0.14914908982008826,0.09557975632375415,119.68589478815643,30
19,0.5047091007232666,0.8333333333333334,0.0,0.14590132862261948,0.09133774931802058,122.71182058955648,30
