epoch,mia_threshold_tau,mia_recall,exact_match,avg_counterfactual_score,avg_contextual_score,avg_perplexity,n_train_samples
0,0.6187357902526855,0.9,0.0,0.26348551963240313,0.262197086160816,54.5846398374947,30
1,0.998280954360962,1.0,0.0,0.5075146259124289,0.4783002242352041,17.233328794426914,30
2,1.468431043624878,1.0,0.0,0.7931726699987056,0.7548296217966267,3.784099512623635,30
3,1.3136207580566408,1.0,0.0,0.9115758356236109,0.8817030120699365,1.89555549433923,30
4,1.9994895935058594,1.0,0.0,0.9048217800731452,0.8680375136590598,2.0543643454352214,30
5,1.9797600269317628,1.0,0.0,0.9392691506672536,0.9120403785790152,1.6077257706934633,30
6,1.9543853759765624,1.0,0.0,0.9409502119147374,0.9132847288510556,1.5892795632537853,30
7,2.2627475738525393,1.0,0.0,0.9424767497156787,0.9120286360592176,1.6007482330303695,30
8,2.029905605316163,1.0,0.0,0.9429733284513111,0.9120186858031727,1.5967608861972722,30
9,2.324309968948363,1.0,0.0,0.9379763978440806,0.9036477540992488,1.678340174759694,30
10,2.8134059429168703,1.0,0.0,0.9423154372862322,0.9079575643706274,1.6353799478440936,30
11,2.694144344329835,1.0,0.0,0.9428712792566716,0.9091376187390477,1.625559727255088,30
12,2.827509117126465,1.0,0.0,0.9455164141884201,0.9120440956346593,1.6094060547592839,30
13,2.477087306976319,1.0,0.0,0.9437950118714935,0.907856848460554,1.6528911567329887,30
14,2.4005702972412113,1.0,0.0,0.9443988168170588,0.9077602020990904,1.6450244936035936,30
15,2.428413772583008,1.0,0.0,0.9398233130876438,0.8992217377488277,1.7217827224040934,30
16,2.5252521514892585,1.0,0.0,0.9405220962299364,0.8998359282560264,1.7139205351566578,30
17,2.701873731613163,1.0,0.0,0.939973471578432,0.8981294226633487,1.7329390663334827,30
18,2.7340404987335223,1.0,0.0,0.9386400580884066,0.8956071746131684,1.7567634679343196,30
19,2.6645326614379874,1.0,0.0,0.9382192872253915,0.8949027185616644,1.7631339847319072,30
